version,name,fold,feature_set,n_features,r2_uniform,mae_mean_pp
V13,bi_LBP_all5_residual_silu_L20_d256_bn_lr0.0005,1,bi_LBP_all5,1128,0.749691903591156,3.820861876010895
V13,bi_LBP_all5_residual_silu_L20_d512_bn_lr0.0005,1,bi_LBP_all5,1128,0.7574427723884583,3.773011639714241
V13,bi_LBP_NIR_plain_silu_L3_d1024_bn,2,bi_LBP_NIR,864,0.728827953338623,1.6678104177117348
V13,bi_LBP_NIR_plain_silu_L3_d2048_bn,2,bi_LBP_NIR,864,0.755943775177002,1.659080758690834
V13,bi_LBP_NIR_plain_silu_L5_d512_bn,2,bi_LBP_NIR,864,0.7349052429199219,1.6686251387000084
V13,bi_LBP_NIR_plain_silu_L5_d1024_bn,2,bi_LBP_NIR,864,0.6934005618095398,1.672045886516571
V13,bi_LBP_NIR_plain_silu_L5_d1536_bn,2,bi_LBP_NIR,864,0.7355666756629944,1.6531473025679588
V13,bi_LBP_NIR_plain_silu_L5_d2048_bn,2,bi_LBP_NIR,864,0.6885239481925964,1.7322354018688202
V13,bi_LBP_NIR_plain_silu_L7_d1024_bn,2,bi_LBP_NIR,864,0.735171377658844,1.7005743458867073
V13,bi_LBP_NIR_plain_silu_L7_d1536_bn,2,bi_LBP_NIR,864,0.7240138649940491,1.6841551288962364
V13,bi_LBP_NIR_residual_silu_L10_d512_bn_lr0.0005,2,bi_LBP_NIR,864,0.6220283508300781,1.7417004331946373
V13,bi_LBP_NIR_residual_silu_L20_d256_bn_lr0.0005,2,bi_LBP_NIR,864,0.6704782843589783,1.7392776906490326
V13,bi_LBP_NIR_residual_silu_L20_d512_bn_lr0.0005,2,bi_LBP_NIR,864,0.6894540190696716,1.7279621213674543
V13,bi_LBP_all5_plain_silu_L3_d1024_bn,2,bi_LBP_all5,1128,0.7217771410942078,1.7985515296459198
V13,bi_LBP_all5_plain_silu_L3_d2048_bn,2,bi_LBP_all5,1128,0.6767027378082275,1.7375614494085312
V13,bi_LBP_all5_plain_silu_L5_d512_bn,2,bi_LBP_all5,1128,0.7524226307868958,1.7031358554959295
V13,bi_LBP_all5_plain_silu_L5_d1024_bn,2,bi_LBP_all5,1128,0.7528224587440491,1.705462671816349
V13,bi_LBP_all5_plain_silu_L5_d1536_bn,2,bi_LBP_all5,1128,0.7223398089408875,1.742115430533886
V13,bi_LBP_all5_plain_silu_L5_d2048_bn,2,bi_LBP_all5,1128,0.7446005344390869,1.757662557065487
V13,bi_LBP_all5_plain_silu_L7_d1024_bn,2,bi_LBP_all5,1128,0.7268101572990417,1.7274480313062668
V13,bi_LBP_all5_plain_silu_L7_d1536_bn,2,bi_LBP_all5,1128,0.7111363410949707,1.7881281673908234
V13,bi_LBP_all5_residual_silu_L10_d512_bn_lr0.0005,2,bi_LBP_all5,1128,0.718296468257904,1.809212751686573
V13,bi_LBP_all5_residual_silu_L20_d256_bn_lr0.0005,2,bi_LBP_all5,1128,0.7220790386199951,1.7467420548200607
V13,bi_LBP_all5_residual_silu_L20_d512_bn_lr0.0005,2,bi_LBP_all5,1128,0.6680024266242981,1.908495090901852
V13,bi_LBP_NIR_plain_silu_L3_d1024_bn,3,bi_LBP_NIR,864,0.7149533629417419,3.580574318766594
V13,bi_LBP_NIR_plain_silu_L3_d2048_bn,3,bi_LBP_NIR,864,0.7257340550422668,3.7718795239925385
V13,bi_LBP_NIR_plain_silu_L5_d512_bn,3,bi_LBP_NIR,864,0.7334263324737549,3.843051567673683
V13,bi_LBP_NIR_plain_silu_L5_d1024_bn,3,bi_LBP_NIR,864,0.6641601324081421,3.6749590188264847
V13,bi_LBP_NIR_plain_silu_L5_d1536_bn,3,bi_LBP_NIR,864,0.6823919415473938,3.662996366620064
V13,bi_LBP_NIR_plain_silu_L5_d2048_bn,3,bi_LBP_NIR,864,0.5922904014587402,3.67271900177002
V13,bi_LBP_NIR_plain_silu_L7_d1024_bn,3,bi_LBP_NIR,864,0.4257853031158447,3.699624165892601
V13,bi_LBP_NIR_plain_silu_L7_d1536_bn,3,bi_LBP_NIR,864,0.57280033826828,3.700026497244835
V13,bi_LBP_NIR_residual_silu_L10_d512_bn_lr0.0005,3,bi_LBP_NIR,864,0.7392113208770752,3.7750273942947383
V13,bi_LBP_NIR_residual_silu_L20_d256_bn_lr0.0005,3,bi_LBP_NIR,864,0.6930473446846008,3.6969535052776337
V13,bi_LBP_NIR_residual_silu_L20_d512_bn_lr0.0005,3,bi_LBP_NIR,864,0.7355020642280579,3.710318356752396
V13,bi_LBP_all5_plain_silu_L3_d1024_bn,3,bi_LBP_all5,1128,0.7630793452262878,3.8859333842992783
V13,bi_LBP_all5_plain_silu_L3_d2048_bn,3,bi_LBP_all5,1128,0.7587551474571228,3.863250091671944
V13,bi_LBP_all5_plain_silu_L5_d512_bn,3,bi_LBP_all5,1128,0.6672890782356262,3.7532638758420944
V13,bi_LBP_all5_plain_silu_L5_d1024_bn,3,bi_LBP_all5,1128,0.6368773579597473,3.8017168641090393
V13,bi_LBP_all5_plain_silu_L5_d1536_bn,3,bi_LBP_all5,1128,0.7289997935295105,3.9046701043844223
V13,bi_LBP_all5_plain_silu_L5_d2048_bn,3,bi_LBP_all5,1128,0.7182345986366272,3.627739474177361
V13,bi_LBP_all5_plain_silu_L7_d1024_bn,3,bi_LBP_all5,1128,0.7298097610473633,3.635829314589501
V13,bi_LBP_all5_plain_silu_L7_d1536_bn,3,bi_LBP_all5,1128,0.6297720074653625,3.739162534475327
V13,bi_LBP_all5_residual_silu_L10_d512_bn_lr0.0005,3,bi_LBP_all5,1128,0.7544195055961609,4.042182117700577
V13,bi_LBP_all5_residual_silu_L20_d256_bn_lr0.0005,3,bi_LBP_all5,1128,0.7094847559928894,3.8531791418790817
V13,bi_LBP_all5_residual_silu_L20_d512_bn_lr0.0005,3,bi_LBP_all5,1128,0.7593111991882324,3.8896705955266953
V13,bi_LBP_NIR_plain_silu_L3_d1024_bn,4,bi_LBP_NIR,864,0.7752159237861633,1.1477413587272167
V13,bi_LBP_NIR_plain_silu_L3_d2048_bn,4,bi_LBP_NIR,864,0.7501941323280334,1.1789735406637192
V13,bi_LBP_NIR_plain_silu_L5_d512_bn,4,bi_LBP_NIR,864,0.7927201390266418,1.1288472451269629
V13,bi_LBP_NIR_plain_silu_L5_d1024_bn,4,bi_LBP_NIR,864,0.760028064250946,1.1941410601139069
V13,bi_LBP_NIR_plain_silu_L5_d1536_bn,4,bi_LBP_NIR,864,0.7869822978973389,1.209173258394003
V13,bi_LBP_NIR_plain_silu_L5_d2048_bn,4,bi_LBP_NIR,864,0.7834491729736328,1.155464444309473
V13,bi_LBP_NIR_plain_silu_L7_d1024_bn,4,bi_LBP_NIR,864,0.7852603793144226,1.162485033273697
V13,bi_LBP_NIR_plain_silu_L7_d1536_bn,4,bi_LBP_NIR,864,0.8157045841217041,1.1980507522821426
V13,bi_LBP_NIR_residual_silu_L10_d512_bn_lr0.0005,4,bi_LBP_NIR,864,0.6727973818778992,1.220415160059929
V13,bi_LBP_NIR_residual_silu_L20_d256_bn_lr0.0005,4,bi_LBP_NIR,864,0.7348346710205078,1.2029137462377548
V13,bi_LBP_NIR_residual_silu_L20_d512_bn_lr0.0005,4,bi_LBP_NIR,864,0.6809756755828857,1.1767304502427578
V13,bi_LBP_all5_plain_silu_L3_d1024_bn,4,bi_LBP_all5,1128,0.814996063709259,1.2012521736323831
V13,bi_LBP_all5_plain_silu_L3_d2048_bn,4,bi_LBP_all5,1128,0.7748019099235535,1.2723810970783234
V13,bi_LBP_all5_plain_silu_L5_d512_bn,4,bi_LBP_all5,1128,0.8134114146232605,1.135760173201561
V13,bi_LBP_all5_plain_silu_L5_d1024_bn,4,bi_LBP_all5,1128,0.8170146942138672,1.1748229153454304
V13,bi_LBP_all5_plain_silu_L5_d1536_bn,4,bi_LBP_all5,1128,0.8192617297172546,1.1889859102666378
V13,bi_LBP_all5_plain_silu_L5_d2048_bn,4,bi_LBP_all5,1128,0.7637190818786621,1.2189202941954136
V13,bi_LBP_all5_plain_silu_L7_d1024_bn,4,bi_LBP_all5,1128,0.750070333480835,1.220951322466135
V13,bi_LBP_all5_plain_silu_L7_d1536_bn,4,bi_LBP_all5,1128,0.7412576675415039,1.190266851335764
V13,bi_LBP_all5_residual_silu_L10_d512_bn_lr0.0005,4,bi_LBP_all5,1128,0.779202938079834,1.226338278502226
V13,bi_LBP_all5_residual_silu_L20_d256_bn_lr0.0005,4,bi_LBP_all5,1128,0.7596662640571594,1.2373031117022038
V13,bi_LBP_all5_residual_silu_L20_d512_bn_lr0.0005,4,bi_LBP_all5,1128,0.7442010045051575,1.275816559791565
V14,bi_LBP_plain_silu_L5_d1024_bn,0,bi_LBP,864,0.792288601398468,2.6394804939627647
V14,bi_LBP_plain_silu_L5_d1024_bn,1,bi_LBP,864,0.7502341866493225,3.606793656945229
V14,bi_LBP_plain_silu_L5_d1024_bn,2,bi_LBP,864,0.7418608665466309,1.685919426381588
V14,bi_LBP_plain_silu_L5_d1024_bn,3,bi_LBP,864,0.689403235912323,3.6047276109457016
V14,bi_LBP_plain_silu_L5_d1024_bn,4,bi_LBP,864,0.7864418625831604,1.16749694570899
V15,bi_LBP_NIR_plain_silu_L5_d1024_bn,0,bi_LBP_NIR,864,0.8248355984687805,2.662003599107265
V15,bi_LBP_all5_plain_silu_L5_d1024_bn,0,bi_LBP_all5,1128,0.7813766598701477,2.726123481988907
V15,bi_LBP_NIR_plain_silu_L5_d1024_bn,1,bi_LBP_NIR,864,0.7541491389274597,3.505516424775124
V15,bi_LBP_all5_plain_silu_L5_d1024_bn,1,bi_LBP_all5,1128,0.7275028228759766,3.596532717347145
V15,bi_LBP_NIR_plain_silu_L5_d1024_bn,2,bi_LBP_NIR,864,0.7574302554130554,1.7055362462997437
V15,bi_LBP_all5_plain_silu_L5_d1024_bn,2,bi_LBP_all5,1128,0.7217922210693359,1.7457393929362297
V15,bi_LBP_NIR_plain_silu_L5_d1024_bn,3,bi_LBP_NIR,864,0.4719867706298828,3.73736210167408
V15,bi_LBP_all5_plain_silu_L5_d1024_bn,3,bi_LBP_all5,1128,0.6806735396385193,3.7303507328033447
V15,bi_LBP_NIR_plain_silu_L5_d1024_bn,4,bi_LBP_NIR,864,0.7373033165931702,1.1933003552258017
V15,bi_LBP_all5_plain_silu_L5_d1024_bn,4,bi_LBP_all5,1128,0.8055940270423889,1.2075706385076046
V16,bi_LBP_NIR_plain_silu_L5_d1024_bn,0,bi_LBP_NIR,864,0.8629258275032043,2.578708715736866
V16,bi_LBP_NIR_plain_silu_L5_d1024_bn,1,bi_LBP_NIR,864,0.7655108571052551,3.5403721034526825
V16,bi_LBP_NIR_plain_silu_L5_d1024_bn,2,bi_LBP_NIR,864,0.770585298538208,1.7009798437356949
V16,bi_LBP_NIR_plain_silu_L5_d1024_bn,3,bi_LBP_NIR,864,0.6971133351325989,3.8465719670057297
V16,bi_LBP_NIR_plain_silu_L5_d1024_bn,4,bi_LBP_NIR,864,0.707175076007843,1.171066239476204
V17,bi_LBP_plain_silu_L5_d1024_bn,0,bi_LBP,864,0.8439252972602844,2.6434922590851784
V17,bi_LBP_plain_silu_L5_d1024_bn,1,bi_LBP,864,0.7608363032341003,3.36780808866024
V17,bi_LBP_plain_silu_L5_d1024_bn,2,bi_LBP,864,0.7722749710083008,1.676860824227333
V17,bi_LBP_plain_silu_L5_d1024_bn,3,bi_LBP,864,0.7529826164245605,3.6051813513040543
V17,bi_LBP_plain_silu_L5_d1024_bn,4,bi_LBP,864,0.8060192465782166,1.1841858737170696
V17,bi_LBP_plain_silu_L5_d1024_bn,0,bi_LBP,864,0.8471729159355164,2.6457099243998528
