model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,run_id,feature_set,arch,activation,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,use_cosine,n_features,n_params,epochs,best_val_loss,elapsed_s
model,0.7827906608581543,0.9104568362236023,2.966993860900402,6.643804907798767,7.911669790319145,0.936713695526123,0.8364173173904419,0.8223941922187805,0.9377119541168213,0.4039751887321472,0.7595117092132568,5.388526618480682,3.9062149822711945,2.1333660930395126,5.648650601506233,0.3422205802053213,0.38296058773994446,100.0,100.0,100.0,1.0,6.273243258192451e-08,full_no_deltas_residual_silu_L4_d512_lr0.0005,250,full_no_deltas,residual,silu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,4941318,37,0.417685,6.1
model,0.7500658631324768,0.9111596941947937,2.975683845579624,6.6648803651332855,7.866795383745814,0.9412243366241455,0.8327413201332092,0.7821472883224487,0.9451338648796082,0.20755988359451294,0.7915729284286499,5.452539771795273,3.932376950979233,2.3947807028889656,5.459952354431152,0.2763232449069619,0.33811863977462053,100.0,100.0,100.0,1.0,6.287154263873163e-08,full_no_deltas_residual_silu_L6_d512_lr0.0005,251,full_no_deltas,residual,silu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,7043590,38,0.416912,8.3
model,0.7679265141487122,0.9154388904571533,2.866087108850479,6.459438800811768,7.829769691918379,0.9405426383018494,0.8455327153205872,0.8006638884544373,0.9461492300033569,0.22502738237380981,0.8496304154396057,5.3344786167144775,3.7158988416194916,2.1706633269786835,5.398049205541611,0.2719771582633257,0.3054489381611347,100.0,100.0,100.0,1.0,6.282984088556987e-08,full_no_deltas_residual_gelu_L12_d128,254,full_no_deltas,residual,gelu,12,128,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,978310,41,0.417559,12.8
model,0.7665819525718689,0.908851683139801,3.0364518985152245,6.674676388502121,7.670949008509568,0.9286715388298035,0.840649425983429,0.8215795755386353,0.9382215738296509,0.2398587465286255,0.8304975032806396,5.803033709526062,3.9409950375556946,2.106524631381035,5.757224187254906,0.3011296968907118,0.3098040819168091,100.0,100.0,100.0,1.0,6.282057540829555e-08,full_no_deltas_residual_gelu_L6_d256_exp4,255,full_no_deltas,residual,gelu,6,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3524870,39,0.41649,7.4
model,0.8005833029747009,0.9183414578437805,2.846132405102253,6.319685280323029,7.547103021887714,0.9405525922775269,0.8450412154197693,0.8181744813919067,0.9483867287635803,0.40815967321395874,0.8431727886199951,5.305380746722221,3.800017759203911,2.038927935063839,5.342674255371094,0.25748356711119413,0.33229237888008356,100.0,100.0,100.0,1.0,6.276027875173895e-08,full_no_deltas_residual_gelu_L8_d256_exp4,256,full_no_deltas,residual,gelu,8,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,1428,4577030,41,0.41682,9.6
model,0.777362585067749,0.9082372784614563,3.013605810701847,6.698734313249588,7.838572328434355,0.9291123747825623,0.8346797227859497,0.798852801322937,0.9421674013137817,0.33976542949676514,0.8195810914039612,5.77114000916481,3.8734037429094315,2.2118721157312393,5.616645514965057,0.2716268878430128,0.3369517158716917,100.0,100.0,100.0,1.0,6.258837004224915e-08,full_no_deltas_residual_gelu_L10_d256_lr0.0005,257,full_no_deltas,residual,gelu,10,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,3002630,38,0.416702,10.4
model,0.7903998494148254,0.9160668253898621,2.924235723912716,6.4269378781318665,8.16176586818659,0.93733149766922,0.8448300361633301,0.8245513439178467,0.9457623362541199,0.37600088119506836,0.8139057159423828,5.47533892095089,3.82770374417305,2.1034950390458107,5.506904050707817,0.29848464764654636,0.3334765788167715,100.0,100.0,100.0,1.0,6.278811781612603e-08,full_no_deltas_residual_gelu_L12_d256_lr0.0005,258,full_no_deltas,residual,gelu,12,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,3529478,32,0.41685,10.0
model,0.7640470862388611,0.9138643145561218,2.8722232207655907,6.527770310640335,7.618798580483991,0.9383801221847534,0.8402034044265747,0.8031286001205444,0.9458536505699158,0.2223036289215088,0.8343991637229919,5.341023951768875,3.778204321861267,2.22566407173872,5.304274708032608,0.2838384360074997,0.3003236837685108,100.0,100.0,100.0,1.0,6.335141478075457e-08,full_no_deltas_residual_gelu_L8_d256_wd0.0005,259,full_no_deltas,residual,gelu,8,256,2,0.15,0.0,0.001,0.0005,0.0,False,True,1428,2475782,42,0.415814,9.5
model,0.6340467929840088,0.8593353629112244,3.627319261431694,8.36358368396759,8.421921788892273,0.8987439274787903,0.7032638788223267,0.6741064786911011,0.9248107671737671,-0.03193485736846924,0.6352631449699402,6.715559959411621,5.302520841360092,2.823261171579361,6.021326407790184,0.35840191412717104,0.5428604315966368,100.0,100.0,100.0,1.0,6.301958421772724e-08,top500_full_plain_gelu_L3_d256,260,top500_full,plain,gelu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,262918,48,0.459233,4.9
model,0.640177309513092,0.8553162813186646,3.6899354308843613,8.41633751988411,8.550124289359758,0.9027965068817139,0.6735811829566956,0.6139411926269531,0.9298422336578369,0.01706516742706299,0.7038127183914185,6.596384942531586,5.728548020124435,3.004355728626251,5.921478942036629,0.36422801204025745,0.5246257875114679,100.0,100.0,100.0,1.0,6.284374620690869e-08,top500_full_plain_gelu_L5_d256,261,top500_full,plain,gelu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,395526,46,0.457604,6.2
model,0.6466719508171082,0.8564615249633789,3.663332387804985,8.384480327367783,7.897156527147414,0.892846941947937,0.6835665702819824,0.679105818271637,0.9251508116722107,-0.0019080638885498047,0.701250433921814,6.89055323600769,5.507170036435127,2.702656202018261,6.087958812713623,0.30441596172749996,0.4872262477874756,100.0,100.0,100.0,1.0,6.321336343262374e-08,top500_full_plain_gelu_L3_d512,262,top500_full,plain,gelu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,787974,63,0.45993,6.2
model,0.650277316570282,0.8671637177467346,3.5727884620428085,8.130008727312088,8.585136447354877,0.9048228859901428,0.723850429058075,0.6879585981369019,0.9281995892524719,-0.008874177932739258,0.6656820774078369,6.532276421785355,5.230143666267395,2.8329001739621162,5.944255739450455,0.3594960318878293,0.5376590881496668,100.0,100.0,100.0,1.0,6.388240336718809e-08,top500_full_plain_silu_L3_d256,264,top500_full,plain,silu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,262918,48,0.453668,4.8
model,0.6468142867088318,0.8611868023872375,3.7025514990091324,8.266841620206833,8.764058008778557,0.9066003561019897,0.6980232000350952,0.6289676427841187,0.9304570555686951,0.015320956707000732,0.7014930248260498,6.5019287168979645,5.7184431701898575,3.0589181929826736,5.998604372143745,0.40689511224627495,0.530531769618392,100.0,100.0,100.0,1.0,6.384136241877059e-08,top500_full_plain_silu_L5_d256,265,top500_full,plain,silu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,395526,46,0.452242,5.9
model,0.6420919895172119,0.8626350164413452,3.6244478076696396,8.231651037931442,8.562475854782521,0.9043294191360474,0.6992707252502441,0.661828339099884,0.9291588664054871,-0.052547574043273926,0.7104896306991577,6.511024385690689,5.509809032082558,2.9736535623669624,5.89044876396656,0.371471350081265,0.49028126522898674,100.0,100.0,100.0,1.0,6.24346370159401e-08,top500_full_plain_silu_L3_d512,266,top500_full,plain,silu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,787974,39,0.457318,3.9
model,0.6292209029197693,0.855069100856781,3.6813464015722275,8.483058959245682,8.18574417450521,0.8979443907737732,0.6904995441436768,0.6590610146522522,0.9225444197654724,-0.015611410140991211,0.6208617091178894,6.73929750919342,5.454106628894806,2.908904477953911,6.12662211060524,0.3211260074749589,0.5380276590585709,100.0,100.0,100.0,1.0,6.345246106320701e-08,top500_full_plain_relu_L3_d256,268,top500_full,plain,relu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,262918,68,0.456803,6.8
model,0.6352350115776062,0.8534446954727173,3.6896254867315292,8.474206179380417,8.051327685317577,0.8950691223144531,0.6724774837493896,0.6453359723091125,0.9263875484466553,-0.028681516647338867,0.7008010149002075,6.826939433813095,5.516363307833672,2.9313620179891586,6.069540232419968,0.30251331627368927,0.4910261370241642,100.0,100.0,100.0,1.0,6.298722610154073e-08,top500_full_plain_relu_L3_d512,270,top500_full,plain,relu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,787974,49,0.461758,5.2
model,0.6506528258323669,0.8670151233673096,3.5763226449489594,8.133231848478317,8.583559316041839,0.9042943120002747,0.7225933074951172,0.6898065805435181,0.9282925128936768,-0.00602114200592041,0.6649272441864014,6.550736725330353,5.266818776726723,2.817845903337002,5.934419110417366,0.3529028734192252,0.5352134816348553,100.0,100.0,100.0,1.0,6.291321597018396e-08,top500_full_plain_mish_L3_d256,272,top500_full,plain,mish,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,262918,48,0.453269,4.9
model,0.6423950791358948,0.8628360629081726,3.613794967532158,8.226662874221802,8.534903630506301,0.9036589860916138,0.6997436285018921,0.6672036647796631,0.9290453195571899,-0.054463744163513184,0.7091597318649292,6.5259188413619995,5.4650768637657166,2.9464857652783394,5.884155631065369,0.3714457852765918,0.4896818194538355,100.0,100.0,100.0,1.0,6.310270350695646e-08,top500_full_plain_mish_L3_d512,274,top500_full,plain,mish,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,787974,39,0.457819,4.0
model,0.5998976230621338,0.8221697807312012,3.9971452206373215,9.253638982772827,8.359381948363671,0.8781619071960449,0.5935862064361572,0.5356782078742981,0.9116197228431702,-0.013945460319519043,0.6942578554153442,7.273314893245697,6.033551320433617,3.3236097544431686,6.492891162633896,0.3457265207543969,0.5137735512107611,100.0,100.0,100.0,1.0,6.348457759486337e-08,top500_full_plain_geglu_L3_d256,276,top500_full,plain,geglu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,500,522758,44,0.486342,4.8
model,0.6273739337921143,0.854708194732666,3.661743924021721,8.483178168535233,8.148970935172708,0.8977690935134888,0.6855783462524414,0.6591209769248962,0.9227092266082764,-0.045502662658691406,0.6445440053939819,6.754603981971741,5.3671736270189285,2.826186455786228,6.134826689958572,0.34333972726017237,0.5443282891064882,100.0,100.0,100.0,1.0,6.273707953141638e-08,top500_full_plain_relu_L3_d256_lr0.0005,279,top500_full,plain,relu,3,256,0,0.15,0.0,0.0005,0.0001,0.0,False,True,500,262918,83,0.458229,8.2
model,0.6306315064430237,0.8547443747520447,3.7121083587408066,8.492029458284378,8.425722903245195,0.8974142670631409,0.69742751121521,0.6509358882904053,0.9216181635856628,-0.005813717842102051,0.6221809387207031,6.784174591302872,5.393073335289955,2.9970692470669746,6.220261752605438,0.32269933726638556,0.5553685128688812,100.0,100.0,100.0,1.0,6.376377115202558e-08,top500_full_plain_relu_L3_d256_wd0.0005,280,top500_full,plain,relu,3,256,0,0.15,0.0,0.001,0.0005,0.0,False,True,500,262918,51,0.458801,4.8
model,0.6039094924926758,0.8325591683387756,3.9793722331523895,9.041712433099747,8.838152855180518,0.8806759715080261,0.6227708458900452,0.5569970607757568,0.923356294631958,0.017796456813812256,0.6218290328979492,7.261394709348679,6.016801670193672,3.392939642071724,6.229202076792717,0.38198670372366905,0.5938972812145948,100.0,100.0,100.0,1.0,6.220099635356746e-08,top500_full_residual_gelu_L4_d256,281,top500_full,residual,gelu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,1184518,31,0.471501,4.9
model,0.6237912774085999,0.84375,3.8364093750715256,8.740413933992386,8.696705186794091,0.8916764259338379,0.6574891805648804,0.5752418041229248,0.9252448678016663,0.026668071746826172,0.6663978099822998,6.877194344997406,5.755298212170601,3.1963326036930084,6.171721965074539,0.37818083073943853,0.6397472228854895,100.0,100.0,100.0,1.0,6.194296275907618e-08,top500_full_residual_gelu_L8_d256,283,top500_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,2238214,33,0.471625,7.6
model,0.6063573956489563,0.8396739363670349,3.8776930421590805,8.912545442581177,8.44221178212785,0.8912243247032166,0.666348934173584,0.6021373271942139,0.9119971394538879,0.0025974512100219727,0.5638073086738586,7.091893255710602,5.581101030111313,3.185650333762169,6.500205397605896,0.31981870997697115,0.5874910391867161,100.0,100.0,100.0,1.0,6.275099906360992e-08,top500_full_residual_gelu_L10_d256,284,top500_full,residual,gelu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,2765062,36,0.468533,10.1
model,0.6198816299438477,0.843728244304657,3.8940180093050003,8.766558766365051,8.316602971841682,0.8856381177902222,0.6704747080802917,0.615435779094696,0.9196368455886841,-0.011872053146362305,0.6399479508399963,7.144305109977722,5.800936743617058,3.1514890491962433,6.359004229307175,0.32140922266989946,0.5869653541594744,100.0,100.0,100.0,1.0,6.320875911569601e-08,top500_full_residual_gelu_L12_d256,285,top500_full,residual,gelu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,3291910,42,0.469786,13.6
model,0.6263397932052612,0.8518187403678894,3.735790029168129,8.558222651481628,8.378792611915582,0.8898963928222656,0.6816017627716064,0.6444178819656372,0.9264269471168518,-0.01950836181640625,0.6351785063743591,6.85679018497467,5.66345602273941,3.0685288831591606,5.971174314618111,0.3252146299928427,0.5295731592923403,100.0,100.0,100.0,1.0,6.292247434203091e-08,top500_full_residual_silu_L4_d256,286,top500_full,residual,silu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,1184518,44,0.468094,7.5
model,0.6017467379570007,0.8428472876548767,3.8320492953062057,8.835971355438232,8.472345248370157,0.8940026760101318,0.6516450047492981,0.5912067890167236,0.9243347644805908,0.0063315629959106445,0.5429235696792603,7.019653916358948,5.710193514823914,3.1647857278585434,6.228898838162422,0.2943525090813637,0.5744260735809803,100.0,100.0,100.0,1.0,6.261628016090981e-08,top500_full_residual_silu_L6_d256,287,top500_full,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,1711366,38,0.467019,7.8
model,0.62530916929245,0.8465052247047424,3.881647065281868,8.682560920715332,8.6294597288524,0.8953990936279297,0.6608927249908447,0.5979897975921631,0.923922061920166,0.026001155376434326,0.6476218700408936,6.81779682636261,6.060154736042023,3.258012980222702,6.2715016305446625,0.3250404493883252,0.5573651753365993,100.0,100.0,100.0,1.0,6.277419828393249e-08,top500_full_residual_silu_L8_d256,288,top500_full,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,2238214,37,0.466364,8.9
model,0.6269490122795105,0.8502101898193359,3.8819819688796997,8.592257648706436,8.767477587935847,0.8863842487335205,0.6896675825119019,0.6406736969947815,0.9232112765312195,-0.035228729248046875,0.6569570302963257,7.2403982281684875,5.76208308339119,3.0350886285305023,6.316720694303513,0.3801150945946574,0.5575289018452168,100.0,100.0,100.0,1.0,6.12004242839248e-08,top500_full_residual_silu_L12_d256,290,top500_full,residual,silu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,3291910,35,0.463999,11.7
model,0.630612850189209,0.8497931361198425,3.742856904864311,8.573343604803085,8.165618181363307,0.8898100256919861,0.6666056513786316,0.6339741945266724,0.9262729287147522,-0.025995492935180664,0.6929870843887329,6.922246515750885,5.7120222598314285,2.96165868639946,6.012137606739998,0.3308610524982214,0.5182231310755014,100.0,100.0,100.0,1.0,6.411900699276885e-08,top500_full_residual_relu_L4_d256,291,top500_full,residual,relu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,1184518,46,0.470366,7.4
model,0.616436243057251,0.8411713242530823,3.8401946425437927,8.81885290145874,8.438756954472415,0.8968183994293213,0.6412903666496277,0.5641660690307617,0.922920823097229,0.03478813171386719,0.6386039853096008,6.72854408621788,5.871351435780525,3.275705501437187,6.201896816492081,0.3536832286044955,0.6100041326135397,100.0,100.0,100.0,1.0,6.17216144860322e-08,top500_full_residual_relu_L8_d256,293,top500_full,residual,relu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,2238214,37,0.470001,8.8
model,0.5954816341400146,0.836105227470398,3.930884599685669,8.950653672218323,8.281750220806542,0.8882061243057251,0.6331622004508972,0.5518399477005005,0.9228063821792603,-0.09157443046569824,0.6684224009513855,7.099942117929459,5.899866297841072,3.4217528998851776,6.301339715719223,0.3887307830154896,0.4736959934234619,100.0,100.0,100.0,1.0,6.2903957598337e-08,top500_full_residual_relu_L10_d256,294,top500_full,residual,relu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,2765062,39,0.466699,10.7
model,0.6194860339164734,0.8460271954536438,3.7669379264116287,8.701377362012863,8.476476514724231,0.8894362449645996,0.669715404510498,0.6011780500411987,0.9245506525039673,-0.021761775016784668,0.6537660360336304,6.853706389665604,5.655663087964058,3.1395800411701202,6.041856110095978,0.3488853108137846,0.5619464442133904,100.0,100.0,100.0,1.0,6.263952911922388e-08,top500_full_residual_relu_L12_d256,295,top500_full,residual,relu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,3291910,37,0.467668,12.2
model,0.6173753142356873,0.8378742933273315,3.9202723652124405,8.889565616846085,8.533612708631575,0.8901204466819763,0.6523947715759277,0.5366417169570923,0.9217646718025208,0.03979605436325073,0.6635050177574158,6.939282268285751,5.860363692045212,3.5616330802440643,6.266944110393524,0.35205408930778503,0.5413391161710024,100.0,100.0,100.0,1.0,6.318110479242023e-08,top500_full_residual_gelu_L8_d256_do0.1,297,top500_full,residual,gelu,8,256,2,0.1,0.0,0.001,0.0001,0.0,False,True,500,2238214,37,0.470192,8.5
model,0.639472484588623,0.8507488965988159,3.7128865718841553,8.546984940767288,8.26537087686474,0.888088583946228,0.6684846878051758,0.6586644649505615,0.9247751832008362,0.022034823894500732,0.674762487411499,6.997901946306229,5.4803162813186646,2.751626633107662,6.159500405192375,0.31924236100167036,0.5687204655259848,100.0,100.0,100.0,1.0,6.289932485969985e-08,top500_full_residual_gelu_L8_d256_do0.25,298,top500_full,residual,gelu,8,256,2,0.25,0.0,0.001,0.0001,0.0,False,True,500,2238214,38,0.471246,8.9
model,0.6573992371559143,0.860129714012146,3.5309869796037674,8.2525335252285,6.539200356339509,0.8943377137184143,0.6959671974182129,0.6720976829528809,0.9284247756004333,0.0011575818061828613,0.752399206161499,6.771425157785416,5.2423592656850815,2.649763599038124,5.860412493348122,0.2662604907527566,0.3958418034017086,100.0,100.0,100.0,1.0,6.307039512876145e-08,top500_full_residual_gelu_L8_d256_swa,307,top500_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,500,2238214,300,0.504252,69.9
model,0.6509917378425598,0.8587759733200073,3.607119992375374,8.312080800533295,6.725452527296633,0.8907491564750671,0.6934537291526794,0.6911013722419739,0.9265647530555725,-0.011942028999328613,0.7160095572471619,6.918182969093323,5.332741513848305,2.6434848085045815,6.020130589604378,0.2882845001295209,0.4400194622576237,100.0,100.0,100.0,1.0,6.267670471515885e-08,top500_full_residual_silu_L6_d256_swa,308,top500_full,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,500,1711366,300,0.503244,59.8
model,0.6499140858650208,0.8518313765525818,3.6599550396203995,8.474037796258926,6.765891784353191,0.8845462203025818,0.676495373249054,0.6689385175704956,0.9236751198768616,0.0062522292137146,0.7395651340484619,7.022972404956818,5.457211285829544,2.6620138436555862,6.116310879588127,0.2755989320576191,0.42574689723551273,100.0,100.0,100.0,1.0,6.251387674183206e-08,top500_full_residual_silu_L8_d256_swa,309,top500_full,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,500,2238214,300,0.509451,73.6
model,0.6074532866477966,0.8333088159561157,4.013039171695709,9.009792655706406,8.521362497481292,0.8812481164932251,0.6244937777519226,0.5784553289413452,0.9189966917037964,-0.016637444496154785,0.6581366062164307,7.244881242513657,6.13008551299572,3.352278098464012,6.44666850566864,0.354927615262568,0.5493815056979656,100.0,100.0,100.0,1.0,6.242064642947298e-08,top500_full_residual_gelu_L4_d512_lr0.0005,313,top500_full,residual,gelu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,4466182,37,0.475479,6.4
model,0.6120317578315735,0.8363260626792908,3.8957491517066956,8.935967087745667,8.299251968044365,0.880176305770874,0.6326669454574585,0.5923540592193604,0.921961784362793,-0.005633831024169922,0.6506369113922119,7.24041610956192,5.82650750875473,3.1818825751543045,6.247319281101227,0.31912587583065033,0.5592335015535355,100.0,100.0,100.0,1.0,6.286227716145731e-08,top500_full_residual_gelu_L6_d512_lr0.0005,314,top500_full,residual,gelu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,6568454,38,0.477172,8.6
model,0.6169309020042419,0.839089035987854,3.998027741909027,8.857601135969162,8.697107571345356,0.8852453231811523,0.6356728076934814,0.5991373062133789,0.921549379825592,-0.008314728736877441,0.6682707071304321,7.19919428229332,6.126262620091438,3.3526699990034103,6.379033625125885,0.3666323609650135,0.5643727723509073,100.0,100.0,100.0,1.0,6.295486087992685e-08,top500_full_residual_silu_L4_d512_lr0.0005,315,top500_full,residual,silu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,4466182,34,0.472943,5.8
model,0.6067768931388855,0.8374944925308228,3.9371121674776077,8.922290056943893,8.54095675509345,0.8816556334495544,0.6438778638839722,0.5866055488586426,0.9218438863754272,-0.035620808601379395,0.6422719955444336,7.197713106870651,5.612903460860252,3.3239196985960007,6.4491428434848785,0.4175625741481781,0.6214363966137171,100.0,100.0,100.0,1.0,6.261628016090981e-08,top500_full_residual_silu_L6_d512_lr0.0005,316,top500_full,residual,silu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,6568454,35,0.471536,7.3
model,0.6189059615135193,0.8459944128990173,3.8578808307647705,8.7268628180027,8.733845171149571,0.8911312818527222,0.6830784678459167,0.6015768051147461,0.9203156232833862,0.005428433418273926,0.6118724346160889,7.048701494932175,5.515071749687195,3.178201988339424,6.437280774116516,0.3917451947927475,0.5762725602835417,100.0,100.0,100.0,1.0,6.190533952121768e-08,top500_full_residual_gelu_L12_d128,319,top500_full,residual,gelu,12,128,2,0.15,0.0,0.001,0.0001,0.0,False,True,500,859526,39,0.46895,15.1
model,0.5930609107017517,0.8359154462814331,4.028921946883202,8.976825326681137,8.733257937260863,0.8853278160095215,0.6521916389465332,0.554366409778595,0.9193276762962341,-0.10167407989501953,0.6487947702407837,7.208576798439026,5.880219861865044,3.4782398492097855,6.4971789717674255,0.49187573604285717,0.6174412555992603,100.0,100.0,100.0,1.0,6.114329664796969e-08,top500_full_residual_gelu_L6_d256_exp4,320,top500_full,residual,gelu,6,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,500,3287302,34,0.470383,8.2
model,0.6341692209243774,0.8546183109283447,3.7642821669578552,8.470707386732101,8.513810856742039,0.8944997191429138,0.694013774394989,0.6226222515106201,0.9287844896316528,0.00545889139175415,0.6596114039421082,6.842082738876343,5.84506057202816,3.0725276097655296,5.967438220977783,0.32181350979954004,0.5367640405893326,100.0,100.0,100.0,1.0,6.208853164935135e-08,top500_full_residual_gelu_L8_d256_exp4,321,top500_full,residual,gelu,8,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,500,4339462,37,0.470437,9.9
model,0.5926026701927185,0.8333517909049988,3.924667462706566,9.062951803207397,8.656735912279423,0.8892797231674194,0.6238079071044922,0.5542958974838257,0.9207995533943176,0.009653091430664062,0.5577462911605835,7.095048576593399,5.816135928034782,3.400416672229767,6.305035948753357,0.34444183111190796,0.5869163200259209,100.0,100.0,100.0,1.0,6.199465474310273e-08,top500_full_residual_gelu_L10_d256_lr0.0005,322,top500_full,residual,gelu,10,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,2765062,36,0.471113,10.7
model,0.6212230324745178,0.8439528346061707,3.774038329720497,8.72974619269371,8.525705023161764,0.8925767540931702,0.6583595275878906,0.5698022842407227,0.9254239201545715,-0.0029979944229125977,0.6841459274291992,6.8409740924835205,5.589205399155617,3.283688798546791,6.0363419353961945,0.3883747383952141,0.5056215915828943,100.0,100.0,100.0,1.0,6.307501365654389e-08,top500_full_residual_gelu_L12_d256_lr0.0005,323,top500_full,residual,gelu,12,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,500,3291910,39,0.468246,14.9
model,0.6237741112709045,0.8437447547912598,3.8364440202713013,8.740588277578354,8.696841630492447,0.8916866183280945,0.6574921607971191,0.5751727223396301,0.9252381920814514,0.02667379379272461,0.6663511991500854,6.876878440380096,5.7554081082344055,3.19671593606472,6.171821802854538,0.3781534731388092,0.639717373996973,100.0,100.0,100.0,1.0,6.245795702852774e-08,top500_full_residual_gelu_L8_d256_wd0.0005,324,top500_full,residual,gelu,8,256,2,0.15,0.0,0.001,0.0005,0.0,False,True,500,2238214,33,0.471625,8.4
model,0.7271061539649963,0.9098262786865234,2.915896661579609,6.733926385641098,7.896007438188511,0.9369527101516724,0.8379368782043457,0.7996742725372314,0.9418932199478149,0.059312403202056885,0.7868517637252808,5.366525053977966,3.9119455963373184,2.0570771768689156,5.4684508591890335,0.32218301203101873,0.3692263038828969,100.0,100.0,100.0,1.0,6.274635921954541e-08,all_full_plain_gelu_L3_d256,325,all_full,plain,gelu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1039622,37,0.413828,3.7
model,0.7538163661956787,0.9127314686775208,2.940567024052143,6.598567217588425,8.027140963411055,0.9383699297904968,0.8399824500083923,0.8016625046730042,0.9448411464691162,0.19366955757141113,0.804358184337616,5.417744070291519,4.033451899886131,2.105049230158329,5.437981337308884,0.29258583672344685,0.35661840811371803,100.0,100.0,100.0,1.0,6.311193345709398e-08,all_full_plain_gelu_L5_d256,326,all_full,plain,gelu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1172230,37,0.414475,4.8
model,0.741969108581543,0.9099401235580444,2.89166122674942,6.710969656705856,7.424373470348551,0.9382526278495789,0.8362603783607483,0.7874069809913635,0.9429372549057007,0.15146762132644653,0.7954777479171753,5.326734855771065,3.7997711449861526,2.1462079137563705,5.468017980456352,0.27837883681058884,0.3308781888335943,100.0,100.0,100.0,1.0,6.326861523575644e-08,all_full_plain_gelu_L3_d512,327,all_full,plain,gelu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,2341382,40,0.414099,3.9
model,0.7273971438407898,0.9069458842277527,2.9566699638962746,6.8146079778671265,7.9716239697085,0.9347445964813232,0.8343227505683899,0.7903663516044617,0.9391778707504272,0.06091684103012085,0.8048380613327026,5.463456362485886,3.921322524547577,2.1598996594548225,5.552804097533226,0.2985933097079396,0.343947927467525,100.0,100.0,100.0,1.0,6.353959491889327e-08,all_full_plain_silu_L3_d256,329,all_full,plain,silu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1039622,37,0.41488,3.7
model,0.744384229183197,0.9124485850334167,2.9969431459903717,6.633896380662918,8.203794583678732,0.9383761882781982,0.8415408134460449,0.8042981624603271,0.9443679451942444,0.15869885683059692,0.7790069580078125,5.3905971348285675,4.144495353102684,2.2434039041399956,5.509604886174202,0.3119336673989892,0.38162830751389265,100.0,100.0,100.0,1.0,6.2853011684183e-08,all_full_plain_silu_L5_d256,330,all_full,plain,silu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,3534,1172230,37,0.412937,4.6
