model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,n_features,n_params,epochs,best_val_loss,elapsed_s,run_tag
model,0.7581683993339539,0.8934024572372437,4.03323695063591,7.776138931512833,8.266577794963299,0.9255125522613525,0.8291045427322388,0.8670379519462585,0.9286025762557983,0.1452586054801941,0.8534327149391174,5.233177915215492,6.215807795524597,6.288984417915344,5.91941811144352,0.1885885139927268,0.35342038609087467,100.0,100.0,100.0,1.0,6.96661217602923e-08,full_no_deltas_plain_mish_L5_d512,3,cv,full_no_deltas,plain,mish,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,239,0.371919,32.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7547178268432617,0.9012174606323242,3.8569655269384384,7.494337111711502,8.868541849649887,0.9174209833145142,0.8409197330474854,0.88152015209198,0.9386511445045471,0.054708659648895264,0.8950271010398865,5.492781475186348,5.879271402955055,5.655291676521301,5.524083971977234,0.23718199227005243,0.35322040785104036,100.0,100.0,100.0,1.0,6.922390127783729e-08,full_no_deltas_plain_gelu_L5_d512_bn,3,cv,full_no_deltas,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,273,0.372325,40.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7423210144042969,0.9050255417823792,3.9453186094760895,7.372627407312393,9.119958071387698,0.9151160717010498,0.8413134813308716,0.8910269141197205,0.943103551864624,-0.035843491554260254,0.8991433382034302,5.665107443928719,6.156475469470024,5.763546004891396,5.450091511011124,0.26739328168332577,0.36931606009602547,100.0,100.0,100.0,1.0,6.894497772691466e-08,full_no_deltas_plain_silu_L5_d512_bn,3,cv,full_no_deltas,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,258,0.372566,38.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6521199345588684,0.900611937046051,3.8241852074861526,7.558732479810715,8.550826566672834,0.9268727898597717,0.8352583646774292,0.878431499004364,0.9367377758026123,-0.5535883903503418,0.8889122605323792,5.128176882863045,6.0013119131326675,5.717697739601135,5.490502715110779,0.2796221524477005,0.32782747875899076,100.0,100.0,100.0,1.0,6.907150407187146e-08,full_no_deltas_plain_relu_L5_d512_bn,3,cv,full_no_deltas,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,300,0.372383,44.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6434305310249329,0.8993495106697083,3.830975294113159,7.604207843542099,8.156336388915172,0.9256188869476318,0.8325808644294739,0.8783578872680664,0.9349302649497986,-0.6064642667770386,0.8954207897186279,5.214453861117363,5.9233710169792175,5.733078718185425,5.5999767035245895,0.2143459627404809,0.30060848221182823,100.0,100.0,100.0,1.0,7.128523549226884e-08,full_no_deltas_plain_mish_L5_d512_bn,3,cv,full_no_deltas,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,300,0.371661,44.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.734210193157196,0.8855839967727661,4.136036708950996,8.068438619375229,9.065411179280927,0.9186286926269531,0.8331998586654663,0.8504632711410522,0.9233439564704895,0.062213778495788574,0.8173566460609436,5.530351027846336,6.038490310311317,6.45974799990654,6.0598816722631454,0.27428294997662306,0.4534956067800522,100.0,100.0,100.0,1.0,6.944536323771899e-08,full_no_deltas_residual_silu_L6_d128_bn,3,cv,full_no_deltas,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,288,0.372561,71.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7042351365089417,0.8874501585960388,4.04377393424511,8.030995726585388,8.828199550644117,0.924716055393219,0.8170186877250671,0.8598992228507996,0.9241235852241516,-0.11787259578704834,0.8174554705619812,5.157626420259476,6.346229463815689,6.152117624878883,5.879870429635048,0.2976910909637809,0.4291181452572346,100.0,100.0,100.0,1.0,6.989479572894197e-08,full_no_deltas_residual_relu_L4_d256_bn,3,cv,full_no_deltas,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,1428,1421574,300,0.37376,57.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7282466888427734,0.8979241847991943,3.8667522370815277,7.687310874462128,8.952296298867022,0.9229100346565247,0.8306160569190979,0.8773350119590759,0.9352554678916931,-0.010710597038269043,0.8140124082565308,5.287390574812889,5.968647450208664,5.726437270641327,5.512421205639839,0.26916658971458673,0.43647936545312405,100.0,100.0,100.0,1.0,7.015277248001439e-08,full_no_deltas_residual_mish_L6_d128_bn,3,cv,full_no_deltas,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,300,0.372367,75.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6599556803703308,0.8800894021987915,4.259754344820976,8.220694214105606,8.560418871832576,0.9140426516532898,0.8017076849937439,0.8442927002906799,0.9293886423110962,-0.412794828414917,0.8829925060272217,5.57674914598465,6.75424262881279,6.72660768032074,5.916420742869377,0.2326080109924078,0.35192102659493685,100.0,100.0,100.0,1.0,6.996798163072526e-08,all_full_plain_gelu_L3_d512_bn,3,cv,all_full,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,300,0.374545,33.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6486415266990662,0.8687294721603394,4.479694738984108,8.607519418001175,9.096325629926657,0.9061046838760376,0.7952250242233276,0.8220047354698181,0.9243091344833374,-0.3916313648223877,0.835752010345459,5.996941030025482,6.637050956487656,7.265187054872513,6.232404708862305,0.3002128330990672,0.4464040044695139,100.0,100.0,100.0,1.0,6.877446168118695e-08,all_full_plain_silu_L3_d512_bn,3,cv,all_full,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,259,0.374312,28.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6431264281272888,0.875369668006897,4.365456476807594,8.396167308092117,9.08352778548798,0.9058218002319336,0.8062195181846619,0.8322755098342896,0.9300824403762817,-0.4708058834075928,0.8550726771354675,5.8782171458005905,6.676504015922546,7.0258766412734985,5.859336629509926,0.3316889051347971,0.42114192619919777,100.0,100.0,100.0,1.0,6.874818581081854e-08,all_full_plain_relu_L5_d256_bn,3,cv,all_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,3534,1172230,276,0.37297,39.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6143060922622681,0.8720061182975769,4.352867230772972,8.468464761972427,8.199298777420859,0.915695071220398,0.8044650554656982,0.8222085237503052,0.9227802753448486,-0.6547553539276123,0.8752968907356262,5.650851875543594,6.5934136509895325,7.127010077238083,6.180731952190399,0.23454162292182446,0.3306877566501498,100.0,100.0,100.0,1.0,6.990771339587809e-08,all_full_plain_relu_L5_d512_bn,3,cv,all_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2868742,300,0.374028,43.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6464272737503052,0.8554818630218506,4.718315973877907,9.026556462049484,8.971898988065476,0.894793689250946,0.803923487663269,0.7927287817001343,0.9151974320411682,-0.29960834980010986,0.7714453935623169,6.222548708319664,6.797739118337631,7.921088486909866,6.564243882894516,0.3241991624236107,0.48010065220296383,100.0,100.0,100.0,1.0,6.928910778469799e-08,all_full_plain_geglu_L3_d256_bn,3,cv,all_full,plain,geglu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2076166,300,0.376558,36.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6922599673271179,0.8618496656417847,4.618425667285919,8.780991286039352,8.669282954882114,0.899024486541748,0.8038057684898376,0.8041438460350037,0.9201116561889648,-0.10014593601226807,0.8265455961227417,6.085564568638802,6.901247054338455,7.635726779699326,6.395776569843292,0.29048509895801544,0.40173567831516266,100.0,100.0,100.0,1.0,6.90540673531359e-08,all_full_plain_geglu_L3_d512_bn,3,cv,all_full,plain,geglu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,4676614,300,0.373741,36.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5368393063545227,0.8654804825782776,4.535353556275368,8.724670857191086,8.62274149431621,0.9143821001052856,0.7890024185180664,0.8109574317932129,0.9226793050765991,-1.0477087497711182,0.8315851092338562,5.6960780173540115,6.954030692577362,7.468775659799576,6.273817270994186,0.4220468457788229,0.39736926555633545,100.0,100.0,100.0,1.0,6.886195791366845e-08,all_full_plain_silu_L5_d512_nonorm,3,cv,all_full,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,223,0.37139,24.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7107222080230713,0.8670287132263184,4.429206624627113,8.593445271253586,8.244815588641167,0.911726713180542,0.7971829175949097,0.8164965510368347,0.9183912873268127,-0.03641164302825928,0.8568779230117798,5.60445599257946,6.707644462585449,7.311256229877472,6.347038596868515,0.24994183331727982,0.35494151525199413,100.0,100.0,100.0,1.0,6.830884302644336e-08,all_full_plain_mish_L3_d512_nonorm,3,cv,all_full,plain,mish,none,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2338310,233,0.370049,21.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5654502511024475,0.8632899522781372,4.556339979171753,8.744215965270996,8.594854188516695,0.9177907705307007,0.7818925380706787,0.8063781261444092,0.9204460382461548,-0.8889123201370239,0.8549759387969971,5.550055950880051,7.108213007450104,7.6119594275951385,6.293563544750214,0.40247985161840916,0.37179533392190933,100.0,100.0,100.0,1.0,6.858157064471015e-08,all_full_plain_mish_L5_d512_nonorm,3,cv,all_full,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,223,0.371187,24.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6367133855819702,0.8572556972503662,4.504711553454399,8.91389474272728,8.818846427554835,0.9119459390640259,0.7882828712463379,0.7917155027389526,0.9165060520172119,-0.40377020835876465,0.8154987692832947,5.534994974732399,6.714800000190735,7.655128836631775,6.346874684095383,0.35084737464785576,0.42563294991850853,100.0,100.0,100.0,1.0,7.058917361746353e-08,all_full_residual_geglu_L4_d256_bn,3,cv,all_full,residual,geglu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2487046,300,0.373556,58.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.18906037509441376,0.7762408256530762,5.766607448458672,11.251779645681381,9.541819248438733,0.7867934107780457,0.5989537239074707,0.7276404500007629,0.9030632376670837,-2.7082788944244385,0.8259484767913818,8.336357772350311,9.468600898981094,8.830062299966812,6.980421394109726,0.5141983740031719,0.4700225777924061,100.0,100.0,100.0,1.0,6.919344741618261e-08,top500_full_plain_silu_L5_d512_bn,3,cv,top500_full,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,253,0.413181,36.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,-0.3174597918987274,0.7793879508972168,5.8171238750219345,11.313389986753464,9.708951040940415,0.8048408031463623,0.649524986743927,0.7145405411720276,0.8926706910133362,-5.7794189453125,0.8126357793807983,8.22751596570015,8.966980129480362,9.100674837827682,7.24853128194809,0.8177038282155991,0.5413874518126249,100.0,100.0,100.0,1.0,6.9102014776945e-08,top500_full_plain_relu_L5_d256_bn,3,cv,top500_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,500,395526,261,0.415387,37.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4077809751033783,0.784179151058197,5.719703063368797,11.042911559343338,9.568769547191827,0.802884578704834,0.6555352210998535,0.734033465385437,0.8821258544921875,-1.4483563899993896,0.8203105926513672,8.20448100566864,8.75682532787323,8.788777887821198,7.564247399568558,0.500310305505991,0.5036218091845512,100.0,100.0,100.0,1.0,6.937595742328995e-08,top500_full_plain_relu_L5_d512_bn,3,cv,top500_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,245,0.418471,35.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.3185320794582367,0.7816867232322693,5.722060427069664,11.105003952980042,9.706678894322918,0.7932671308517456,0.6420730352401733,0.724990725517273,0.8966994881629944,-1.9611740112304688,0.8151488900184631,8.284308016300201,8.974620699882507,8.881837129592896,7.113973051309586,0.5619585048407316,0.5156840197741985,100.0,100.0,100.0,1.0,6.762667226212216e-08,top500_full_plain_mish_L5_d512_bn,3,cv,top500_full,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,237,0.412473,33.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.28648826479911804,0.7904404997825623,5.709929391741753,11.041030287742615,9.867430029965426,0.791135847568512,0.6444257497787476,0.7547087669372559,0.8999701738357544,-2.037170886993408,0.6656733751296997,8.259236812591553,8.956917375326157,8.53596180677414,7.062448561191559,0.6861303467303514,0.758887454867363,100.0,100.0,100.0,1.0,6.984739542303942e-08,top500_full_residual_silu_L6_d128_bn,3,cv,top500_full,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,265,0.411253,64.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,-0.011227448470890522,0.7715315818786621,5.801403522491455,11.53564378619194,9.429798409286375,0.7837048172950745,0.6282670497894287,0.7196698784828186,0.8877431154251099,-3.7988810539245605,0.711786150932312,8.616562187671661,9.00934636592865,8.844958245754242,7.16598853468895,0.5835147108882666,0.5880654323846102,100.0,100.0,100.0,1.0,6.98818709565785e-08,top500_full_residual_silu_L12_d128_bn,3,cv,top500_full,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,300,0.411048,121.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.26272228360176086,0.7865113615989685,5.795834586024284,11.104308813810349,9.798583888617607,0.78993821144104,0.653082013130188,0.7407734990119934,0.8965254426002502,-2.2207016944885254,0.716521143913269,8.528435975313187,8.857592195272446,8.83323922753334,7.2071373462677,0.6740920711308718,0.6745514925569296,100.0,100.0,100.0,1.0,6.963585974517628e-08,top500_full_residual_relu_L6_d128_bn,3,cv,top500_full,residual,relu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,265,0.415802,65.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.33185330033302307,0.7561565637588501,6.209291145205498,11.778870970010757,10.016206945789957,0.7850149869918823,0.6225136518478394,0.6750975847244263,0.8818992972373962,-1.6172797679901123,0.6437143087387085,8.909399807453156,9.336940944194794,9.870806336402893,7.602600008249283,0.7455118931829929,0.7904739119112492,100.0,100.0,100.0,1.0,6.929345630624084e-08,top500_full_residual_relu_L12_d128_bn,3,cv,top500_full,residual,relu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,247,0.416456,101.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,-0.00961021613329649,0.7658762335777283,5.964437127113342,11.64950504899025,9.741490837664657,0.7851852178573608,0.6172281503677368,0.7022141218185425,0.8910300731658936,-3.745694160461426,0.6920454502105713,8.362328261137009,9.350086003541946,9.411796927452087,7.217001914978027,0.777575746178627,0.6678560748696327,100.0,100.0,100.0,1.0,6.884009451368911e-08,top500_full_residual_mish_L6_d128_bn,3,cv,top500_full,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,276,0.410582,67.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.039565324783325195,0.7668119668960571,5.830379948019981,11.64228692650795,9.458526645317965,0.7896673679351807,0.6221648454666138,0.7098156213760376,0.8809859752655029,-3.4575676918029785,0.692002534866333,8.380589634180069,9.052488207817078,9.037399291992188,7.312727719545364,0.5974752828478813,0.6016002502292395,100.0,100.0,100.0,1.0,6.947136910184781e-08,top500_full_residual_mish_L12_d128_bn,3,cv,top500_full,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,300,0.412872,120.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7701601982116699,0.9616596102714539,1.1002159677445889,3.34157831966877,6.419403674420112,0.97065269947052,0.8612090349197388,0.6951814889907837,0.974450945854187,0.14258134365081787,0.9768857955932617,2.5514813140034676,1.6537230461835861,0.2644646679982543,1.819511130452156,0.15131732216104865,0.1608031801879406,100.0,100.0,100.0,1.0,7.63342526965971e-08,bands_indices_plain_silu_L5_d512_bn,4,cv,bands_indices,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1467910,300,0.489099,34.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8148705363273621,0.9608977437019348,1.0960600338876247,3.336818143725395,6.682025242765863,0.969704270362854,0.8497170805931091,0.6424562931060791,0.9752928614616394,0.4739145040512085,0.9781380891799927,2.562394365668297,1.68815478682518,0.26220930740237236,1.7803912982344627,0.1222484977915883,0.16097147017717361,100.0,100.0,100.0,1.0,7.578109517680787e-08,bands_indices_plain_relu_L5_d512_bn,4,cv,bands_indices,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1467910,300,0.49118,34.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8153925538063049,0.9627565741539001,1.109344232827425,3.2754093408584595,6.095452240479744,0.9704851508140564,0.8640601634979248,0.6856034994125366,0.9762958884239197,0.4216384291648865,0.9742716550827026,2.5874974206089973,1.6806568950414658,0.27663023211061954,1.8460296094417572,0.11528438189998269,0.14996695099398494,100.0,100.0,100.0,1.0,7.063279383601184e-08,bands_indices_plain_silu_L5_d512_nonorm,4,cv,bands_indices,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1462790,300,0.487937,25.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8164427876472473,0.9618011116981506,1.0958035476505756,3.289186581969261,5.981639605438372,0.9690228700637817,0.8610872030258179,0.743076503276825,0.9755467176437378,0.3735913038253784,0.9763332605361938,2.5749871507287025,1.6986481845378876,0.25139942299574614,1.7977956682443619,0.10762816527858377,0.14436515048146248,100.0,100.0,100.0,1.0,7.279206926114057e-08,bands_indices_plain_mish_L5_d512_nonorm,4,cv,bands_indices,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,798,1462790,300,0.487126,25.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8029882311820984,0.9632843732833862,1.114352885633707,3.307773545384407,7.4197673158970705,0.9717504382133484,0.8661918044090271,0.5382344722747803,0.9779557585716248,0.4981023669242859,0.9656925797462463,2.569669485092163,1.5981832519173622,0.35384083166718483,1.7665566876530647,0.16094461316242814,0.2369277412071824,100.0,100.0,100.0,1.0,7.691382108987455e-08,bands_indices_residual_gelu_L4_d256_bn,4,cv,bands_indices,residual,gelu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,798,1260294,300,0.491594,43.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7692626118659973,0.960001528263092,1.1274147778749466,3.448696807026863,6.455220372362737,0.9686306118965149,0.8576011657714844,0.5976989269256592,0.9753291606903076,0.25121593475341797,0.9650971293449402,2.628699876368046,1.7054319381713867,0.2856127452105284,1.8206661567091942,0.1329135149717331,0.1911679864861071,100.0,100.0,100.0,1.0,7.587742345549486e-08,bands_indices_residual_silu_L8_d256_bn,4,cv,bands_indices,residual,silu,batchnorm,8,256,2,0.15,0.0,0.001,0.0001,0,False,798,2313990,300,0.491205,71.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.672271192073822,0.9571568965911865,1.159953698515892,3.6747772246599197,6.708266445305906,0.9681240320205688,0.855701208114624,0.3444952964782715,0.9747855067253113,-0.05754411220550537,0.9480608701705933,2.6527412235736847,1.6742244362831116,0.3673052415251732,1.847078837454319,0.16741432482376695,0.25096028111875057,100.0,100.0,100.0,1.0,7.705423854531546e-08,bands_indices_residual_relu_L4_d256_bn,4,cv,bands_indices,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,798,1260294,300,0.490414,43.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6495662331581116,0.9567307829856873,1.1487898416817188,3.674842044711113,7.132584971789454,0.9689226746559143,0.8461164236068726,0.458504855632782,0.9731187224388123,-0.30706536769866943,0.9577998518943787,2.5933390483260155,1.75987109541893,0.29769998509436846,1.8369289115071297,0.18350695027038455,0.22139763459563255,100.0,100.0,100.0,1.0,7.772998600330538e-08,bands_indices_residual_gelu_L6_d512_bn_lr0.0005,4,cv,bands_indices,residual,gelu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,798,6720006,300,0.491516,57.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.692361056804657,0.9570954442024231,1.1539562605321407,3.615209087729454,6.883870717870193,0.9678282141685486,0.8436399102210999,0.4979435205459595,0.9740834832191467,-0.09398901462554932,0.9646580219268799,2.660749852657318,1.7345724627375603,0.2955952659249306,1.8634818494319916,0.17102098790928721,0.19831852987408638,100.0,100.0,100.0,1.0,7.689862258075664e-08,bands_indices_residual_silu_L6_d512_bn_lr0.0005,4,cv,bands_indices,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,798,6720006,300,0.491164,57.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7496358752250671,0.9588117003440857,1.1765108443796635,3.534001111984253,6.476465161643929,0.9686294198036194,0.8569619655609131,0.5163601636886597,0.974138081073761,0.22382348775863647,0.9579001665115356,2.685246244072914,1.7747199162840843,0.3740736981853843,1.9204037263989449,0.1267816056497395,0.1778411096893251,100.0,100.0,100.0,1.0,7.568465321128315e-08,bands_indices_residual_gelu_L10_d256_nonorm,4,cv,bands_indices,residual,gelu,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.489005,66.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8102632164955139,0.9582738280296326,1.141123753041029,3.5134736448526382,5.210860923095973,0.9667906761169434,0.8572944402694702,0.5975046157836914,0.9739657044410706,0.5195870399475098,0.9464358687400818,2.638438902795315,1.7279066145420074,0.3070614766329527,1.8689598888158798,0.10039263870567083,0.20398723427206278,100.0,100.0,100.0,1.0,7.052516792782626e-08,bands_indices_residual_silu_L10_d256_nonorm,4,cv,bands_indices,residual,silu,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.489579,66.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7672650218009949,0.9595010876655579,1.143684983253479,3.5106245428323746,6.215190365763592,0.9674562811851501,0.8640426397323608,0.6513202786445618,0.9762388467788696,0.2076716423034668,0.9368600845336914,2.6752086356282234,1.6846032813191414,0.30810851603746414,1.81355532258749,0.1304133445955813,0.2502243500202894,100.0,100.0,100.0,1.0,7.4556766094247e-08,bands_indices_residual_mish_L10_d256_nonorm,4,cv,bands_indices,residual,mish,none,10,256,2,0.15,0.0,0.001,0.0001,0,False,798,2835206,300,0.48972,66.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.793607234954834,0.9606062173843384,1.1133250780403614,3.414439782500267,6.128955372190031,0.9693308472633362,0.8576973080635071,0.610084056854248,0.9755735993385315,0.38659924268722534,0.962357759475708,2.57862638682127,1.6734747216105461,0.2857478568330407,1.8321340903639793,0.12347322190180421,0.18650077981874347,100.0,100.0,100.0,1.0,7.233710164200602e-08,bands_indices_residual_mish_L12_d256_nonorm,4,cv,bands_indices,residual,mish,none,12,256,2,0.15,0.0,0.001,0.0001,0,False,798,3361030,300,0.488554,75.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7715604305267334,0.9581538438796997,1.2160067446529865,3.5593077540397644,7.878146985365545,0.968508243560791,0.845332145690918,0.5648120641708374,0.9749383926391602,0.33035844564437866,0.9454130530357361,2.7539635077118874,1.746947504580021,0.3351263701915741,1.8902026116847992,0.22948419209569693,0.3403248265385628,100.0,100.0,100.0,1.0,7.566920601220772e-08,bands_indices_texture_plain_gelu_L3_d256_bn,4,cv,bands_indices_texture,plain,gelu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,1368,485126,300,0.50519,25.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7903825640678406,0.9590875506401062,1.1790097691118717,3.4398265182971954,7.628060217805858,0.9674705862998962,0.8554964065551758,0.7151740789413452,0.9731510281562805,0.2637099027633667,0.9672963619232178,2.757544070482254,1.664174161851406,0.25450759567320347,1.9469980150461197,0.19722443539649248,0.25361510924994946,100.0,100.0,100.0,1.0,7.586201888898358e-08,bands_indices_texture_plain_gelu_L3_d512_bn,4,cv,bands_indices_texture,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1232390,296,0.505344,25.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7989110946655273,0.9584885835647583,1.2296040542423725,3.4518741071224213,7.953626220743635,0.9671740531921387,0.8349720239639282,0.6626890897750854,0.9759611487388611,0.38287216424942017,0.9697999954223633,2.8336580842733383,1.8272075802087784,0.28636129572987556,1.9282162189483643,0.2301248488947749,0.2720611868426204,100.0,100.0,100.0,1.0,7.516948130614765e-08,bands_indices_texture_plain_gelu_L5_d512_bn,4,cv,bands_indices_texture,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1759750,280,0.504501,33.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.753489077091217,0.9575208425521851,1.2028180994093418,3.5560201853513718,7.918259878935859,0.9671419262886047,0.8421530723571777,0.5697298049926758,0.9745521545410156,0.2047024369239807,0.9626560807228088,2.775954455137253,1.7093297094106674,0.3445127513259649,1.8694467842578888,0.22161928936839104,0.2960518701002002,100.0,100.0,100.0,1.0,7.656736755734528e-08,bands_indices_texture_plain_silu_L3_d512_bn,4,cv,bands_indices_texture,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,1368,1232390,297,0.504963,25.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7808939814567566,0.958393931388855,1.2302014045417309,3.51010225713253,8.20233430190893,0.9677866101264954,0.8426681756973267,0.5952468514442444,0.9753716588020325,0.34526383876800537,0.9590267539024353,2.809879183769226,1.731361448764801,0.3568181302398443,1.885385625064373,0.25065294466912746,0.34711575135588646,100.0,100.0,100.0,1.0,7.622701048148883e-08,bands_indices_texture_plain_silu_L5_d256_bn,4,cv,bands_indices_texture,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1368,617734,290,0.50502,32.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7658030390739441,0.9599364399909973,1.2058003805577755,3.4404832869768143,7.961274732194969,0.9687172770500183,0.8528280258178711,0.567919135093689,0.9757935404777527,0.2584196925163269,0.9711403846740723,2.7943741530179977,1.6877710819244385,0.3358258632943034,1.886747032403946,0.2403574762865901,0.2897348487749696,100.0,100.0,100.0,1.0,7.67046159921847e-08,bands_indices_texture_plain_relu_L3_d256_bn,4,cv,bands_indices_texture,plain,relu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,1368,485126,300,0.50505,25.9,stcv_ep300_bs2048_pat2000_min1500_seed42
