name,r2_mean,r2_std,mae_mean,mae_std,ait_mean,ait_std,n_folds,epochs_mean,elapsed_mean,n_features,n_params,feature_set,arch,activation,norm_type
bands_indices_texture_plain_mish_L5_d256_bn,-0.3142387568950653,,8.711695671081543,,13.35290186697609,,1,2.0,0.2,1368.0,617734.0,bands_indices_texture,plain,mish,batchnorm
texture_all_residual_mish_L12_d256_bn,-0.3153112232685089,,9.33629497885704,,13.118441075286146,,1,2.0,0.5,570.0,3309318.0,texture_all,residual,mish,batchnorm
full_no_deltas_residual_relu_L4_d256_bn,-0.31574341654777527,,9.55536738038063,,13.479920498865708,,1,2.0,0.3,1428.0,1421574.0,full_no_deltas,residual,relu,batchnorm
all_full_residual_relu_L12_d128_bn,-0.3194178342819214,,9.794088453054428,,14.288044769655642,,1,2.0,0.5,3534.0,1247622.0,all_full,residual,relu,batchnorm
bands_indices_glcm_lbp_residual_relu_L6_d256_bn,-0.3213997781276703,,9.463611245155334,,14.288601008617965,,1,2.0,0.4,924.0,1819398.0,bands_indices_glcm_lbp,residual,relu,batchnorm
top500_full_plain_relu_L5_d256_nonorm,-0.32476070523262024,,16.916964948177338,,12.486823420668644,,1,2.0,0.2,500.0,392966.0,top500_full,plain,relu,none
full_no_deltas_residual_geglu_L12_d128_nonorm,-0.32505789399147034,,9.41295251250267,,12.045275291509203,,1,2.0,0.5,1428.0,1371014.0,full_no_deltas,residual,geglu,none
bands_indices_hog_residual_silu_L4_d512_bn_lr0.0005,-0.3266582787036896,,9.152078628540039,,13.415727820121473,,1,2.0,0.3,1002.0,4722182.0,bands_indices_hog,residual,silu,batchnorm
full_no_deltas_residual_relu_L6_d256_bn,-0.3281953036785126,,9.578176587820053,,14.058444872497791,,1,2.0,0.3,1428.0,1948422.0,full_no_deltas,residual,relu,batchnorm
bands_indices_texture_plain_silu_L3_d256_nonorm,-0.3312526047229767,,8.638054877519608,,11.347031560716808,,1,2.0,0.2,1368.0,483590.0,bands_indices_texture,plain,silu,none
texture_all_residual_silu_L6_d128_bn,-0.3369627892971039,,8.88427272439003,,13.200496538697012,,1,2.0,0.4,570.0,471174.0,texture_all,residual,silu,batchnorm
texture_all_residual_silu_L4_d512_bn_lr0.0005,-0.3389572203159332,,8.742592483758926,,13.865383657368303,,1,2.0,0.3,570.0,4500998.0,texture_all,residual,silu,batchnorm
top500_full_residual_silu_L12_d256_bn,-0.3400876522064209,,9.44092869758606,,14.288951906215827,,1,2.0,0.6,500.0,3291398.0,top500_full,residual,silu,batchnorm
all_full_plain_mish_L3_d256_bn,-0.34037724137306213,,8.230134099721909,,13.74296173733157,,1,2.0,0.2,3534.0,1039622.0,all_full,plain,mish,batchnorm
top500_full_residual_silu_L12_d128_bn,-0.3498329222202301,,9.008356928825378,,13.996066103299887,,1,2.0,0.6,500.0,859270.0,top500_full,residual,silu,batchnorm
full_no_deltas_plain_silu_L5_d512_nonorm,-0.3500053882598877,,10.451284795999527,,10.997967216560177,,1,2.0,0.2,1428.0,1785350.0,full_no_deltas,plain,silu,none
bands_indices_hog_residual_gelu_L4_d512_bn_lr0.0005,-0.351275235414505,,9.283488243818283,,13.55258631203325,,1,2.0,0.3,1002.0,4722182.0,bands_indices_hog,residual,gelu,batchnorm
top500_full_residual_mish_L6_d128_bn,-0.3515562117099762,,9.23386737704277,,13.948257796656678,,1,2.0,0.4,500.0,462214.0,top500_full,residual,mish,batchnorm
bands_indices_texture_residual_mish_L6_d128_bn,-0.3544774055480957,,8.36174562573433,,13.233305549142065,,1,2.0,0.4,1368.0,573318.0,bands_indices_texture,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_gelu_L4_d256_bn,-0.35491228103637695,,9.213944524526596,,13.446770634869322,,1,2.0,0.2,924.0,1292550.0,bands_indices_glcm_lbp,residual,gelu,batchnorm
texture_all_plain_gelu_L5_d512_bn,-0.3632427752017975,,10.763619095087051,,12.89380625543508,,1,2.0,0.2,570.0,1351174.0,texture_all,plain,gelu,batchnorm
bands_indices_glcm_lbp_residual_relu_L8_d256_bn,-0.363590270280838,,9.563029557466507,,13.911389895767172,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,relu,batchnorm
all_full_plain_mish_L5_d256_bn,-0.3648003041744232,,8.825844526290894,,13.64403646707654,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,mish,batchnorm
texture_all_residual_mish_L8_d256_bn,-0.36769866943359375,,10.158691555261612,,13.019195686478419,,1,2.0,0.5,570.0,2255622.0,texture_all,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_relu_L12_d256_bn,-0.36770525574684143,,9.693535417318344,,14.624882356570131,,1,2.0,0.6,924.0,3399942.0,bands_indices_glcm_lbp,residual,relu,batchnorm
bands_indices_texture_residual_relu_L10_d256_bn,-0.3710990846157074,,10.0477933883667,,14.413999730996485,,1,2.0,0.7,1368.0,2986758.0,bands_indices_texture,residual,relu,batchnorm
texture_all_residual_mish_L10_d256_bn,-0.37360620498657227,,9.940478205680847,,13.13933453710713,,1,2.0,0.5,570.0,2782470.0,texture_all,residual,mish,batchnorm
top500_full_residual_silu_L6_d128_bn,-0.37483009696006775,,9.259033203125,,13.880333179037999,,1,2.0,0.4,500.0,462214.0,top500_full,residual,silu,batchnorm
bands_indices_residual_relu_L10_d256_bn,-0.37876400351524353,,9.58784595131874,,14.697017898573307,,1,2.0,0.6,798.0,2840838.0,bands_indices,residual,relu,batchnorm
bands_indices_residual_mish_L12_d128_bn,-0.37988415360450745,,9.478998184204102,,13.374453504638433,,1,2.0,0.6,798.0,897414.0,bands_indices,residual,mish,batchnorm
bands_indices_glcm_lbp_plain_mish_L5_d256_nonorm,-0.38073626160621643,,9.102778881788254,,11.907336691275958,,1,2.0,0.2,924.0,501510.0,bands_indices_glcm_lbp,plain,mish,none
bands_indices_glcm_lbp_plain_relu_L3_d512_bn,-0.38358089327812195,,8.455061167478561,,13.497165245957415,,1,2.0,0.2,924.0,1005062.0,bands_indices_glcm_lbp,plain,relu,batchnorm
bands_indices_residual_relu_L4_d256_bn,-0.3845420181751251,,9.53870639204979,,13.5262803635131,,1,2.0,0.3,798.0,1260294.0,bands_indices,residual,relu,batchnorm
bands_indices_glcm_lbp_plain_silu_L3_d256_nonorm,-0.38479796051979065,,8.80201831459999,,11.466931594048463,,1,2.0,0.1,924.0,369926.0,bands_indices_glcm_lbp,plain,silu,none
bands_indices_hog_plain_silu_L3_d256_nonorm,-0.38586822152137756,,8.926457911729813,,11.698847999544874,,1,2.0,0.1,1002.0,389894.0,bands_indices_hog,plain,silu,none
top500_full_plain_silu_L5_d512_nonorm,-0.3885675370693207,,9.54420492053032,,12.425022795904235,,1,2.0,0.2,500.0,1310214.0,top500_full,plain,silu,none
all_full_residual_geglu_L6_d128_nonorm,-0.3890257775783539,,9.004870802164078,,12.398023496325242,,1,2.0,0.3,3534.0,1046918.0,all_full,residual,geglu,none
bands_indices_plain_gelu_L3_d256_nonorm,-0.3898371160030365,,8.849173784255981,,11.343119736661894,,1,2.0,0.1,798.0,337670.0,bands_indices,plain,gelu,none
full_no_deltas_residual_silu_L6_d512_bn_lr0.0005,-0.39025068283081055,,6.790659576654434,,12.97646868777759,,1,2.0,0.4,1428.0,7042566.0,full_no_deltas,residual,silu,batchnorm
top500_full_residual_silu_L4_d512_bn_lr0.0005,-0.39256536960601807,,9.355101734399796,,13.673003255882652,,1,2.0,0.3,500.0,4465158.0,top500_full,residual,silu,batchnorm
texture_all_residual_silu_L12_d256_bn,-0.3940153121948242,,9.634426236152649,,13.081464093673938,,1,2.0,0.8,570.0,3309318.0,texture_all,residual,silu,batchnorm
bands_indices_hog_residual_relu_L4_d256_bn,-0.395378977060318,,9.574269503355026,,13.779362764211173,,1,2.0,0.3,1002.0,1312518.0,bands_indices_hog,residual,relu,batchnorm
top500_full_residual_gelu_L12_d256_bn,-0.3964526355266571,,9.771394729614258,,14.563526086961685,,1,2.0,0.5,500.0,3291398.0,top500_full,residual,gelu,batchnorm
bands_indices_glcm_lbp_plain_relu_L3_d256_bn,-0.3980022370815277,,8.721039444208145,,13.327796691836102,,1,2.0,0.2,924.0,371462.0,bands_indices_glcm_lbp,plain,relu,batchnorm
all_full_residual_geglu_L10_d256_nonorm,-0.4018826484680176,,8.891236037015915,,12.5442105652403,,1,2.0,0.4,3534.0,4851462.0,all_full,residual,geglu,none
full_no_deltas_plain_gelu_L3_d256_bn,-0.40228819847106934,,8.809872716665268,,13.533422610449,,1,2.0,0.2,1428.0,500486.0,full_no_deltas,plain,gelu,batchnorm
top500_full_residual_silu_L6_d512_bn_lr0.0005,-0.40440237522125244,,9.403064846992493,,14.364724320930526,,1,2.0,0.3,500.0,6567430.0,top500_full,residual,silu,batchnorm
bands_indices_glcm_lbp_plain_gelu_L5_d512_nonorm,-0.40566524863243103,,8.064811676740646,,10.680087786335466,,1,2.0,0.2,924.0,1527302.0,bands_indices_glcm_lbp,plain,gelu,none
texture_all_plain_gelu_L5_d512_nonorm,-0.40740373730659485,,11.083492636680603,,11.490876413935654,,1,2.0,0.2,570.0,1346054.0,texture_all,plain,gelu,none
texture_all_residual_gelu_L4_d256_bn,-0.40799739956855774,,8.621107786893845,,13.93568831022582,,1,2.0,0.2,570.0,1201926.0,texture_all,residual,gelu,batchnorm
bands_indices_residual_mish_L6_d256_bn,-0.41082653403282166,,7.338380813598633,,13.601434034836696,,1,2.0,0.4,798.0,1787142.0,bands_indices,residual,mish,batchnorm
full_no_deltas_plain_mish_L5_d256_nonorm,-0.41154715418815613,,8.98260697722435,,11.691827096671615,,1,2.0,0.2,1428.0,630534.0,full_no_deltas,plain,mish,none
full_no_deltas_plain_silu_L3_d256_bn,-0.41165581345558167,,9.060605615377426,,13.301099411202078,,1,2.0,0.2,1428.0,500486.0,full_no_deltas,plain,silu,batchnorm
bands_indices_hog_plain_gelu_L5_d512_nonorm,-0.41234949231147766,,10.75267419219017,,11.159287193059319,,1,2.0,0.1,1002.0,1567238.0,bands_indices_hog,plain,gelu,none
bands_indices_texture_residual_relu_L8_d256_bn,-0.4148099422454834,,9.413828700780869,,14.199583522363119,,1,2.0,0.5,1368.0,2459910.0,bands_indices_texture,residual,relu,batchnorm
bands_indices_hog_residual_relu_L12_d256_bn,-0.42199185490608215,,10.143711417913437,,14.542847385430507,,1,2.0,0.5,1002.0,3419910.0,bands_indices_hog,residual,relu,batchnorm
texture_all_residual_gelu_L6_d128_bn,-0.4296818673610687,,9.143669158220291,,13.393662192944678,,1,2.0,0.3,570.0,471174.0,texture_all,residual,gelu,batchnorm
top500_full_residual_mish_L10_d256_bn,-0.43033567070961,,9.647936373949051,,14.373653824459232,,1,2.0,0.5,500.0,2764550.0,top500_full,residual,mish,batchnorm
bands_indices_texture_residual_relu_L12_d256_bn,-0.43111419677734375,,10.379267483949661,,14.755125695163759,,1,2.0,0.8,1368.0,3513606.0,bands_indices_texture,residual,relu,batchnorm
bands_indices_hog_plain_mish_L5_d256_bn,-0.43302902579307556,,8.797112107276917,,13.306242109730936,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,mish,batchnorm
full_no_deltas_residual_mish_L12_d128_bn,-0.4371027946472168,,9.223977476358414,,13.023234495058222,,1,2.0,0.5,1428.0,978054.0,full_no_deltas,residual,mish,batchnorm
top500_full_plain_gelu_L5_d512_bn,-0.43977394700050354,,9.789613634347916,,13.107292739958913,,1,2.0,0.2,500.0,1315334.0,top500_full,plain,gelu,batchnorm
bands_indices_residual_silu_L12_d128_bn,-0.4425811767578125,,9.61335226893425,,13.313833956491578,,1,2.0,0.7,798.0,897414.0,bands_indices,residual,silu,batchnorm
bands_indices_texture_plain_silu_L5_d512_nonorm,-0.44786056876182556,,11.212684959173203,,11.351083131222207,,1,2.0,0.2,1368.0,1754630.0,bands_indices_texture,plain,silu,none
top500_full_plain_relu_L5_d512_bn,-0.44901344180107117,,9.850075095891953,,13.225686740540716,,1,2.0,0.2,500.0,1315334.0,top500_full,plain,relu,batchnorm
texture_all_residual_silu_L8_d256_bn,-0.4517381191253662,,10.483211278915405,,13.02725702570025,,1,2.0,0.5,570.0,2255622.0,texture_all,residual,silu,batchnorm
bands_indices_texture_plain_mish_L3_d256_bn,-0.45449745655059814,,8.633267134428024,,13.547321653341909,,1,2.0,0.2,1368.0,485126.0,bands_indices_texture,plain,mish,batchnorm
top500_full_plain_relu_L5_d512_nonorm,-0.4566762149333954,,16.57498925924301,,12.918377668021192,,1,2.0,0.1,500.0,1310214.0,top500_full,plain,relu,none
bands_indices_residual_gelu_L4_d512_bn_lr0.0005,-0.4586503505706787,,9.223347902297974,,13.569678909334394,,1,2.0,0.4,798.0,4617734.0,bands_indices,residual,gelu,batchnorm
bands_indices_glcm_lbp_plain_gelu_L3_d256_bn,-0.4620826542377472,,8.859086036682129,,13.2633235275666,,1,2.0,0.2,924.0,371462.0,bands_indices_glcm_lbp,plain,gelu,batchnorm
texture_all_plain_relu_L5_d256_nonorm,-0.4679792821407318,,18.3801531791687,,12.1858779230354,,1,2.0,0.2,570.0,410886.0,texture_all,plain,relu,none
bands_indices_texture_plain_mish_L5_d256_nonorm,-0.4693172872066498,,9.235421568155289,,12.039208875582949,,1,2.0,0.2,1368.0,615174.0,bands_indices_texture,plain,mish,none
bands_indices_residual_relu_L6_d256_bn,-0.47083616256713867,,9.765776246786118,,14.289885440285353,,1,2.0,0.5,798.0,1787142.0,bands_indices,residual,relu,batchnorm
full_no_deltas_residual_gelu_L6_d128_bn,-0.4711048901081085,,9.736967086791992,,13.310671031842453,,1,2.0,0.3,1428.0,580998.0,full_no_deltas,residual,gelu,batchnorm
bands_indices_hog_plain_mish_L3_d256_bn,-0.47480544447898865,,9.373492747545242,,13.651490350954909,,1,2.0,0.1,1002.0,391430.0,bands_indices_hog,plain,mish,batchnorm
full_no_deltas_residual_silu_L12_d128_bn,-0.47708797454833984,,9.327810257673264,,12.975511860725762,,1,2.0,0.6,1428.0,978054.0,full_no_deltas,residual,silu,batchnorm
bands_indices_residual_gelu_L12_d128_bn,-0.48138856887817383,,9.787965565919876,,13.443725590071239,,1,2.0,0.8,798.0,897414.0,bands_indices,residual,gelu,batchnorm
bands_indices_hog_residual_relu_L6_d256_bn,-0.48151278495788574,,9.653814882040024,,13.91649153334584,,1,2.0,0.4,1002.0,1839366.0,bands_indices_hog,residual,relu,batchnorm
top500_full_residual_gelu_L6_d128_bn,-0.4817287027835846,,9.61746796965599,,14.218325107114515,,1,2.0,0.4,500.0,462214.0,top500_full,residual,gelu,batchnorm
texture_all_residual_gelu_L12_d256_bn,-0.4855695068836212,,10.110489279031754,,13.329784157218834,,1,2.0,0.5,570.0,3309318.0,texture_all,residual,gelu,batchnorm
texture_all_residual_silu_L10_d256_bn,-0.48615360260009766,,10.301914066076279,,13.108773177921089,,1,2.0,0.6,570.0,2782470.0,texture_all,residual,silu,batchnorm
full_no_deltas_residual_relu_L12_d256_bn,-0.48664891719818115,,9.596100449562073,,14.178914642035393,,1,2.0,0.6,1428.0,3528966.0,full_no_deltas,residual,relu,batchnorm
texture_all_plain_silu_L5_d512_bn,-0.4893406331539154,,11.138401180505753,,12.940399863064997,,1,2.0,0.2,570.0,1351174.0,texture_all,plain,silu,batchnorm
full_no_deltas_plain_mish_L5_d256_bn,-0.4900212287902832,,8.919176459312439,,13.347734903709183,,1,2.0,0.2,1428.0,633094.0,full_no_deltas,plain,mish,batchnorm
texture_all_plain_relu_L5_d512_bn,-0.4930107295513153,,11.446689814329147,,13.054212356288874,,1,2.0,0.2,570.0,1351174.0,texture_all,plain,relu,batchnorm
all_full_plain_gelu_L3_d256_bn,-0.493300199508667,,8.545014262199402,,13.833772670799899,,1,2.0,0.2,3534.0,1039622.0,all_full,plain,gelu,batchnorm
bands_indices_hog_residual_geglu_L6_d256_nonorm,-0.4944070279598236,,9.281011670827866,,12.15175672906379,,1,2.0,0.3,1002.0,2625286.0,bands_indices_hog,residual,geglu,none
texture_all_residual_mish_L6_d256_bn,-0.4973736107349396,,11.022639274597168,,12.993922184083933,,1,2.0,0.4,570.0,1728774.0,texture_all,residual,mish,batchnorm
texture_all_residual_gelu_L8_d256_bn,-0.5075910687446594,,10.789168626070023,,13.156145700381451,,1,2.0,0.4,570.0,2255622.0,texture_all,residual,gelu,batchnorm
bands_indices_glcm_lbp_residual_silu_L6_d512_bn_lr0.0005,-0.5093056559562683,,6.389148533344269,,12.58452401213268,,1,2.0,0.4,924.0,6784518.0,bands_indices_glcm_lbp,residual,silu,batchnorm
bands_indices_plain_silu_L5_d512_bn,-0.5116226077079773,,9.048322588205338,,13.084712590519338,,1,2.0,0.2,798.0,1467910.0,bands_indices,plain,silu,batchnorm
texture_all_residual_silu_L12_d128_bn,-0.5124068260192871,,9.14134606719017,,14.22586944225231,,1,2.0,0.6,570.0,868230.0,texture_all,residual,silu,batchnorm
bands_indices_plain_mish_L5_d256_bn,-0.513573408126831,,10.15348955988884,,13.471014587602218,,1,2.0,0.3,798.0,471814.0,bands_indices,plain,mish,batchnorm
all_full_plain_relu_L3_d256_bn,-0.5138508081436157,,8.655858039855957,,13.897408542916347,,1,2.0,0.2,3534.0,1039622.0,all_full,plain,relu,batchnorm
top500_full_residual_silu_L10_d256_bn,-0.5141958594322205,,9.779579192399979,,14.262499841513476,,1,2.0,0.5,500.0,2764550.0,top500_full,residual,silu,batchnorm
bands_indices_texture_residual_relu_L12_d128_bn,-0.5164141058921814,,10.115887969732285,,13.804593399191326,,1,2.0,0.7,1368.0,970374.0,bands_indices_texture,residual,relu,batchnorm
texture_all_residual_gelu_L4_d512_bn_lr0.0005,-0.5202423930168152,,9.1231107711792,,14.099877132510738,,1,2.0,0.3,570.0,4500998.0,texture_all,residual,gelu,batchnorm
bands_indices_plain_mish_L5_d256_nonorm,-0.5252028107643127,,9.644901752471924,,12.27212578556469,,1,2.0,0.2,798.0,469254.0,bands_indices,plain,mish,none
all_full_plain_silu_L5_d256_nonorm,-0.5292949676513672,,9.311278909444809,,11.528415465075978,,1,2.0,0.2,3534.0,1169670.0,all_full,plain,silu,none
all_full_plain_relu_L5_d256_bn,-0.5347760319709778,,9.091251343488693,,13.49734486874953,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,relu,batchnorm
full_no_deltas_residual_gelu_L12_d128_bn,-0.5372620224952698,,9.535002708435059,,13.118759292282169,,1,2.0,0.5,1428.0,978054.0,full_no_deltas,residual,gelu,batchnorm
bands_indices_glcm_lbp_residual_relu_L4_d256_bn,-0.5375401377677917,,9.742071479558945,,13.836636296680828,,1,2.0,0.2,924.0,1292550.0,bands_indices_glcm_lbp,residual,relu,batchnorm
bands_indices_texture_residual_relu_L6_d256_bn,-0.5402710437774658,,9.42685529589653,,14.131257245059885,,1,2.0,0.4,1368.0,1933062.0,bands_indices_texture,residual,relu,batchnorm
texture_all_residual_mish_L12_d128_bn,-0.5497836470603943,,9.433317184448242,,14.405840034979352,,1,2.0,0.5,570.0,868230.0,texture_all,residual,mish,batchnorm
texture_all_residual_geglu_L4_d256_bn,-0.5501616597175598,,9.918001294136047,,13.31990556727036,,1,2.0,0.3,570.0,1728262.0,texture_all,residual,geglu,batchnorm
bands_indices_hog_plain_silu_L5_d512_nonorm,-0.5511282086372375,,9.924136847257614,,11.508369434741992,,1,2.0,0.2,1002.0,1567238.0,bands_indices_hog,plain,silu,none
bands_indices_hog_residual_geglu_L12_d128_nonorm,-0.5546653866767883,,10.401935130357742,,12.550546805918051,,1,2.0,0.4,1002.0,1316486.0,bands_indices_hog,residual,geglu,none
full_no_deltas_plain_relu_L3_d256_bn,-0.5552429556846619,,9.089654684066772,,13.645278309240473,,1,2.0,0.2,1428.0,500486.0,full_no_deltas,plain,relu,batchnorm
bands_indices_plain_silu_L3_d256_nonorm,-0.555816650390625,,9.304376691579819,,11.770135428522636,,1,2.0,0.1,798.0,337670.0,bands_indices,plain,silu,none
bands_indices_hog_residual_relu_L8_d256_bn,-0.5575433373451233,,10.338903218507767,,14.67435762006061,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,relu,batchnorm
bands_indices_plain_gelu_L5_d512_nonorm,-0.5601932406425476,,11.329907178878784,,11.187419879119103,,1,2.0,0.2,798.0,1462790.0,bands_indices,plain,gelu,none
full_no_deltas_residual_gelu_L4_d512_bn_lr0.0005,-0.5626455545425415,,8.35353434085846,,13.297372508264301,,1,2.0,0.3,1428.0,4940294.0,full_no_deltas,residual,gelu,batchnorm
bands_indices_glcm_lbp_plain_silu_L3_d256_bn,-0.5662007927894592,,9.440401196479797,,13.230491358980705,,1,2.0,0.2,924.0,371462.0,bands_indices_glcm_lbp,plain,silu,batchnorm
texture_all_residual_gelu_L10_d256_bn,-0.5668482780456543,,10.649889707565308,,13.295238516047029,,1,2.0,0.5,570.0,2782470.0,texture_all,residual,gelu,batchnorm
top500_full_plain_geglu_L5_d512,-0.5721855759620667,,18.849800527095795,,12.788271341922819,,1,2.0,0.3,500.0,2622470.0,top500_full,plain,geglu,layernorm
texture_all_plain_geglu_L5_d512,-0.5751230120658875,,18.823815882205963,,12.834437282697506,,1,2.0,0.3,570.0,2694150.0,texture_all,plain,geglu,layernorm
top500_full_residual_gelu_L10_d256_bn,-0.5797930359840393,,10.142582654953003,,14.509160203493227,,1,2.0,0.5,500.0,2764550.0,top500_full,residual,gelu,batchnorm
full_no_deltas_residual_relu_L6_d128_bn,-0.5928677320480347,,10.053768008947372,,13.494680574388763,,1,2.0,0.4,1428.0,580998.0,full_no_deltas,residual,relu,batchnorm
bands_indices_plain_silu_L5_d512_nonorm,-0.5931752324104309,,10.779602080583572,,11.399500753493415,,1,2.0,0.2,798.0,1462790.0,bands_indices,plain,silu,none
bands_indices_residual_geglu_L6_d256_nonorm,-0.6008945107460022,,9.53233614563942,,12.135408000382284,,1,2.0,0.3,798.0,2573062.0,bands_indices,residual,geglu,none
bands_indices_hog_residual_relu_L10_d256_bn,-0.6044463515281677,,10.731405019760132,,15.074795943177644,,1,2.0,0.5,1002.0,2893062.0,bands_indices_hog,residual,relu,batchnorm
bands_indices_residual_relu_L12_d128_bn,-0.6140140295028687,,10.364320874214172,,13.748019093296087,,1,2.0,0.7,798.0,897414.0,bands_indices,residual,relu,batchnorm
texture_all_residual_silu_L6_d256_bn,-0.6162615418434143,,11.424457281827927,,13.02259298259482,,1,2.0,0.4,570.0,1728774.0,texture_all,residual,silu,batchnorm
bands_indices_texture_residual_gelu_L6_d128_bn,-0.6167427897453308,,9.923059493303299,,13.063623580778225,,1,2.0,0.4,1368.0,573318.0,bands_indices_texture,residual,gelu,batchnorm
all_full_plain_silu_L3_d256_bn,-0.6360844969749451,,9.083645790815353,,13.724279209538372,,1,2.0,0.2,3534.0,1039622.0,all_full,plain,silu,batchnorm
full_no_deltas_plain_gelu_L5_d256_nonorm,-0.6419284343719482,,9.542635828256607,,11.814087992608886,,1,2.0,0.1,1428.0,630534.0,full_no_deltas,plain,gelu,none
all_full_plain_gelu_L5_d256_bn,-0.6524837613105774,,9.643349051475525,,13.462946660189179,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,gelu,batchnorm
bands_indices_texture_residual_relu_L6_d128_bn,-0.6634219288825989,,10.18599271774292,,13.222038089103842,,1,2.0,0.5,1368.0,573318.0,bands_indices_texture,residual,relu,batchnorm
bands_indices_texture_plain_gelu_L3_d256_bn,-0.6735556125640869,,9.225109964609146,,13.726443163497795,,1,2.0,0.2,1368.0,485126.0,bands_indices_texture,plain,gelu,batchnorm
bands_indices_hog_residual_geglu_L8_d256_nonorm,-0.6748092770576477,,9.325889497995377,,12.077466740171381,,1,2.0,0.3,1002.0,3414278.0,bands_indices_hog,residual,geglu,none
texture_all_residual_gelu_L6_d256_bn,-0.6794256567955017,,11.65037453174591,,13.103724547933806,,1,2.0,0.3,570.0,1728774.0,texture_all,residual,gelu,batchnorm
bands_indices_texture_plain_relu_L3_d256_bn,-0.6897956728935242,,9.296239167451859,,13.814231774656694,,1,2.0,0.2,1368.0,485126.0,bands_indices_texture,plain,relu,batchnorm
top500_full_residual_mish_L8_d256_bn,-0.6925061345100403,,10.028930753469467,,14.224483689371583,,1,2.0,0.5,500.0,2237702.0,top500_full,residual,mish,batchnorm
bands_indices_glcm_lbp_plain_silu_L5_d512_nonorm,-0.6957263350486755,,13.173863291740417,,11.215522940074509,,1,2.0,0.2,924.0,1527302.0,bands_indices_glcm_lbp,plain,silu,none
bands_indices_hog_plain_mish_L5_d256_nonorm,-0.6967747807502747,,10.621706396341324,,12.537324884276828,,1,2.0,0.2,1002.0,521478.0,bands_indices_hog,plain,mish,none
all_full_residual_relu_L8_d256_bn,-0.7026839256286621,,12.05146312713623,,15.195603493435307,,1,2.0,0.5,3534.0,3014406.0,all_full,residual,relu,batchnorm
bands_indices_glcm_lbp_residual_silu_L12_d128_bn,-0.7041826248168945,,9.843971580266953,,13.033252343016922,,1,2.0,0.5,924.0,913542.0,bands_indices_glcm_lbp,residual,silu,batchnorm
top500_full_residual_silu_L4_d256_bn,-0.7105420231819153,,10.290832072496414,,14.007496940887373,,1,2.0,0.3,500.0,1184006.0,top500_full,residual,silu,batchnorm
bands_indices_texture_plain_relu_L5_d256_bn,-0.7120304107666016,,9.795522689819336,,13.482436250148734,,1,2.0,0.2,1368.0,617734.0,bands_indices_texture,plain,relu,batchnorm
bands_indices_glcm_lbp_plain_gelu_L5_d256_nonorm,-0.7167033553123474,,10.072433203458786,,12.055945278221428,,1,2.0,0.2,924.0,501510.0,bands_indices_glcm_lbp,plain,gelu,none
top500_full_plain_silu_L5_d512_bn,-0.720357358455658,,10.797854512929916,,13.261661808684318,,1,2.0,0.2,500.0,1315334.0,top500_full,plain,silu,batchnorm
bands_indices_texture_plain_gelu_L5_d256_bn,-0.7218174934387207,,10.00291332602501,,13.45048893553586,,1,2.0,0.2,1368.0,617734.0,bands_indices_texture,plain,gelu,batchnorm
bands_indices_residual_geglu_L12_d128_nonorm,-0.7229635119438171,,10.11570319533348,,12.092512852648273,,1,2.0,0.6,798.0,1290374.0,bands_indices,residual,geglu,none
full_no_deltas_residual_relu_L12_d128_bn,-0.7234177589416504,,10.102910548448563,,13.440919553007983,,1,2.0,0.6,1428.0,978054.0,full_no_deltas,residual,relu,batchnorm
bands_indices_hog_plain_relu_L5_d256_bn,-0.7242539525032043,,9.505542367696762,,13.219271961087099,,1,2.0,0.2,1002.0,524038.0,bands_indices_hog,plain,relu,batchnorm
bands_indices_hog_residual_mish_L6_d128_bn,-0.7270078659057617,,9.86974835395813,,13.290201839565391,,1,2.0,0.4,1002.0,526470.0,bands_indices_hog,residual,mish,batchnorm
top500_full_residual_gelu_L6_d512_bn_lr0.0005,-0.7271914482116699,,10.631083697080612,,14.14062265296418,,1,2.0,0.4,500.0,6567430.0,top500_full,residual,gelu,batchnorm
bands_indices_residual_geglu_L8_d256_nonorm,-0.7364583015441895,,9.960993379354477,,12.383027196745903,,1,2.0,0.4,798.0,3362054.0,bands_indices,residual,geglu,none
bands_indices_texture_plain_gelu_L5_d256_nonorm,-0.7415745854377747,,9.975437074899673,,12.333652948341024,,1,2.0,0.2,1368.0,615174.0,bands_indices_texture,plain,gelu,none
top500_full_residual_mish_L4_d256_bn,-0.7481759190559387,,10.547903925180435,,14.10139261682576,,1,2.0,0.3,500.0,1184006.0,top500_full,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_gelu_L12_d128_bn,-0.750535786151886,,10.027582198381424,,13.21186905035946,,1,2.0,0.5,924.0,913542.0,bands_indices_glcm_lbp,residual,gelu,batchnorm
bands_indices_glcm_lbp_plain_mish_L5_d256_bn,-0.7568647265434265,,9.844556450843811,,13.19984066495762,,1,2.0,0.2,924.0,504070.0,bands_indices_glcm_lbp,plain,mish,batchnorm
