fold,group,n_features,n_indices,r2,mae,time
2,IRECI+CRI1,60,2,0.46374707627417106,2.4890146033432257,9.740605115890503
2,EVI2+MNDWI+GNDVI,90,3,0.5027037307419641,2.349997718406674,11.8541738986969
2,EVI2+MNDWI+NDTI,90,3,0.5257992930770589,2.4691299962389666,12.509771585464478
2,EVI2+MNDWI+IRECI,90,3,0.46092017125343904,2.5671653346236183,13.492081880569458
2,EVI2+MNDWI+CRI1,90,3,0.504292997651485,2.336194852769968,13.216203451156616
2,EVI2+GNDVI+NDTI,90,3,0.5951739854376445,2.2165985707718354,11.194990634918213
2,EVI2+GNDVI+IRECI,90,3,0.5085116280862249,2.4053155105611386,14.273328065872192
2,EVI2+GNDVI+CRI1,90,3,0.5245130042482894,2.3341210189315,13.5544753074646
2,EVI2+NDTI+IRECI,90,3,0.564294391040817,2.3789785655332305,14.276881456375122
2,EVI2+NDTI+CRI1,90,3,0.606820454557737,2.240393695519229,12.907543182373047
2,EVI2+IRECI+CRI1,90,3,0.5078075187177568,2.373492442455155,11.604966163635254
2,MNDWI+GNDVI+NDTI,90,3,0.5309063094657475,2.723091483978096,12.222779989242554
2,MNDWI+GNDVI+IRECI,90,3,0.510535375463466,2.435843070515303,11.91837191581726
2,MNDWI+GNDVI+CRI1,90,3,0.5095900920625235,2.3671119992444116,13.261892080307007
2,MNDWI+NDTI+IRECI,90,3,0.46466502064842063,2.5536712460688418,13.008872032165527
2,MNDWI+NDTI+CRI1,90,3,0.5502016657400817,2.404429330111036,12.420068502426147
2,MNDWI+IRECI+CRI1,90,3,0.4885758959333475,2.3844626907835784,11.496778011322021
2,GNDVI+NDTI+IRECI,90,3,0.5946691832176338,2.351944167488928,10.134303092956543
2,GNDVI+NDTI+CRI1,90,3,0.6087217860509981,2.2724026702504365,9.713072299957275
2,GNDVI+IRECI+CRI1,90,3,0.504144440910541,2.3963234825447155,11.15231442451477
2,NDTI+IRECI+CRI1,90,3,0.595366073305619,2.26520257685166,10.512878656387329
2,EVI2+MNDWI+GNDVI+NDTI,120,4,0.587063117689738,2.2304260135309395,12.746354103088379
2,EVI2+MNDWI+GNDVI+IRECI,120,4,0.5269001675830338,2.3401090991962703,13.010617733001709
2,EVI2+MNDWI+GNDVI+CRI1,120,4,0.5431809487623153,2.246771936747882,13.245657444000244
2,EVI2+MNDWI+NDTI+IRECI,120,4,0.549319770232956,2.391200716772668,13.964390993118286
2,EVI2+MNDWI+NDTI+CRI1,120,4,0.5637545340605308,2.2066819893101957,12.92223596572876
2,EVI2+MNDWI+IRECI+CRI1,120,4,0.4924553827581313,2.322596998250301,13.990509748458862
2,EVI2+GNDVI+NDTI+IRECI,120,4,0.6000629832091716,2.2384060090675715,13.387168884277344
2,EVI2+GNDVI+NDTI+CRI1,120,4,0.6196357582071372,2.1879120039191124,11.404114484786987
2,EVI2+GNDVI+IRECI+CRI1,120,4,0.5294779365195668,2.329558052572692,12.41907262802124
2,EVI2+NDTI+IRECI+CRI1,120,4,0.6054848617512737,2.213890775366695,14.201591968536377
2,MNDWI+GNDVI+NDTI+IRECI,120,4,0.5779798958692959,2.3119624156807803,14.892799139022827
2,MNDWI+GNDVI+NDTI+CRI1,120,4,0.5816618573143788,2.247285379888541,15.169320821762085
2,MNDWI+GNDVI+IRECI+CRI1,120,4,0.5173218641488161,2.306117597154304,15.29770827293396
2,MNDWI+NDTI+IRECI+CRI1,120,4,0.57085119268833,2.2240993633596187,16.183821201324463
2,GNDVI+NDTI+IRECI+CRI1,120,4,0.6244929175885207,2.2195332572462725,15.39524507522583
2,EVI2+MNDWI+GNDVI+NDTI+IRECI,150,5,0.5724582729883539,2.2300382197799316,18.00457215309143
2,EVI2+MNDWI+GNDVI+NDTI+CRI1,150,5,0.6015900470014223,2.155700401022201,17.782597541809082
2,EVI2+MNDWI+GNDVI+IRECI+CRI1,150,5,0.5349811299091286,2.265923329430304,17.549418926239014
2,EVI2+MNDWI+NDTI+IRECI+CRI1,150,5,0.5631090849644919,2.190937538863354,17.90987515449524
2,EVI2+GNDVI+NDTI+IRECI+CRI1,150,5,0.6272585905409637,2.184320734849961,16.029298543930054
2,MNDWI+GNDVI+NDTI+IRECI+CRI1,150,5,0.5788173505918094,2.184508758484961,16.38098669052124
2,EVI2+MNDWI+GNDVI+NDTI+IRECI+CRI1,180,6,0.5973335060515343,2.1641720269697013,20.441158294677734
3,EVI2,30,1,0.26290514479163346,6.7034903869639715,7.775799036026001
3,MNDWI,30,1,0.2881262067226862,9.097595648002404,7.885451316833496
3,GNDVI,30,1,0.49377534754548735,6.8111504302529005,8.241234064102173
3,NDTI,30,1,0.12993516548372674,7.926840921097984,9.225378036499023
3,IRECI,30,1,0.2651261148416615,7.101559130849303,7.188076972961426
3,CRI1,30,1,0.47259072942974784,7.223309227266052,8.2977614402771
3,EVI2+MNDWI,60,2,0.4275259815509287,6.330310477126323,9.643042087554932
3,EVI2+GNDVI,60,2,0.5011267932759769,5.9760667535760845,9.935411930084229
3,EVI2+NDTI,60,2,0.33265412451421933,6.015630031362426,9.397637605667114
3,EVI2+IRECI,60,2,0.2936370333836051,6.491716433952721,9.569311141967773
3,EVI2+CRI1,60,2,0.5045413236303468,5.524943760026742,10.19478964805603
3,MNDWI+GNDVI,60,2,0.43478801867327044,6.4352019935305895,10.444456577301025
3,MNDWI+NDTI,60,2,0.40113850100647325,6.786805732064552,10.625664234161377
3,MNDWI+IRECI,60,2,0.41221265484848096,6.487602279677011,9.265143632888794
3,MNDWI+CRI1,60,2,0.514025952058626,6.976012721130263,11.107057809829712
3,GNDVI+NDTI,60,2,0.46305971850220934,6.27749822773112,10.450527429580688
3,GNDVI+IRECI,60,2,0.428618769828059,6.227430215481174,10.440525770187378
3,GNDVI+CRI1,60,2,0.5020740326066636,5.717175449263912,9.975697994232178
3,NDTI+IRECI,60,2,0.1782827536385496,6.358156865622496,10.384052276611328
3,NDTI+CRI1,60,2,0.5108765879953036,5.764559847706118,11.61913537979126
3,IRECI+CRI1,60,2,0.5040135627885878,5.807511206738587,10.255065202713013
3,EVI2+MNDWI+GNDVI,90,3,0.4512466287238737,5.717766281128908,12.949300050735474
3,EVI2+MNDWI+NDTI,90,3,0.5072424294465752,5.752806500399272,12.504224300384521
3,EVI2+MNDWI+IRECI,90,3,0.43297073050784896,6.14410956651853,12.089462041854858
3,EVI2+MNDWI+CRI1,90,3,0.5569991334051912,5.382931436627686,12.933423042297363
3,EVI2+GNDVI+NDTI,90,3,0.5605147377910088,5.5525710817661365,12.06899356842041
3,EVI2+GNDVI+IRECI,90,3,0.4347148784824548,6.033803011046709,12.637943267822266
3,EVI2+GNDVI+CRI1,90,3,0.5144908939628859,5.478252642896195,12.893471956253052
3,EVI2+NDTI+IRECI,90,3,0.4067995393725415,5.913237004889621,11.826944589614868
3,EVI2+NDTI+CRI1,90,3,0.49336319058237316,5.294883308701087,12.12019968032837
3,EVI2+IRECI+CRI1,90,3,0.49006550194336507,5.535489534022249,12.920712232589722
3,MNDWI+GNDVI+NDTI,90,3,0.4608719222675141,6.068985662349574,13.517321109771729
3,MNDWI+GNDVI+IRECI,90,3,0.4083631148324329,5.976346400924024,13.113092184066772
3,MNDWI+GNDVI+CRI1,90,3,0.5570498018592426,5.570766553895964,13.355569124221802
3,MNDWI+NDTI+IRECI,90,3,0.37022865849437986,5.995754491570682,13.02961778640747
3,MNDWI+NDTI+CRI1,90,3,0.5543368867546946,5.521903164041935,12.813507318496704
3,MNDWI+IRECI+CRI1,90,3,0.5380201452934923,5.594417795026564,13.323071956634521
3,GNDVI+NDTI+IRECI,90,3,0.46575731827419525,5.768747690968171,12.263354301452637
3,GNDVI+NDTI+CRI1,90,3,0.4873560718636058,5.3858432387601285,13.3518705368042
3,GNDVI+IRECI+CRI1,90,3,0.4780338799144321,5.721885363070422,11.69652247428894
3,NDTI+IRECI+CRI1,90,3,0.4792511467385092,5.445327180107468,12.148831844329834
3,EVI2+MNDWI+GNDVI+NDTI,120,4,0.46680171634415135,5.375265714851478,14.648491621017456
3,EVI2+MNDWI+GNDVI+IRECI,120,4,0.5008312400956907,5.7556890681221295,13.843883514404297
3,EVI2+MNDWI+GNDVI+CRI1,120,4,0.5726887337564888,5.269969220099763,15.06205940246582
3,EVI2+MNDWI+NDTI+IRECI,120,4,0.4080037767428079,5.748739684977092,15.555206775665283
3,EVI2+MNDWI+NDTI+CRI1,120,4,0.5576930350434434,5.152067828575024,15.518935918807983
3,EVI2+MNDWI+IRECI+CRI1,120,4,0.5481144339874343,5.4070862779402695,14.478186130523682
3,EVI2+GNDVI+NDTI+IRECI,120,4,0.49198185600496397,5.658988676642066,14.539137363433838
3,EVI2+GNDVI+NDTI+CRI1,120,4,0.5034837364368845,5.212543951129364,17.98687767982483
3,EVI2+GNDVI+IRECI+CRI1,120,4,0.4971132549569766,5.492528037182007,17.74524688720703
3,EVI2+NDTI+IRECI+CRI1,120,4,0.476139404025197,5.288708141401307,18.121468782424927
3,MNDWI+GNDVI+NDTI+IRECI,120,4,0.4669003958183349,5.603878294930071,17.758628845214844
3,MNDWI+GNDVI+NDTI+CRI1,120,4,0.5720280835704376,5.276774667423241,17.150657176971436
3,MNDWI+GNDVI+IRECI+CRI1,120,4,0.534613355417583,5.50694299290026,15.44033432006836
3,MNDWI+NDTI+IRECI+CRI1,120,4,0.5471011362943026,5.252681493095858,17.573634386062622
3,GNDVI+NDTI+IRECI+CRI1,120,4,0.471600150309198,5.4002026194854205,16.55614161491394
3,EVI2+MNDWI+GNDVI+NDTI+IRECI,150,5,0.47519734590932755,5.431745917362237,20.994814157485962
3,EVI2+MNDWI+GNDVI+NDTI+CRI1,150,5,0.5753154391266496,5.057750334152599,20.796051263809204
3,EVI2+MNDWI+GNDVI+IRECI+CRI1,150,5,0.5607869469050136,5.359886298275527,19.82736825942993
3,EVI2+MNDWI+NDTI+IRECI+CRI1,150,5,0.5585856825139902,5.166848209273096,20.9004065990448
3,EVI2+GNDVI+NDTI+IRECI+CRI1,150,5,0.49952433793105927,5.300542192898416,21.47719645500183
3,MNDWI+GNDVI+NDTI+IRECI+CRI1,150,5,0.5552643778690073,5.229114356937873,20.621528148651123
3,EVI2+MNDWI+GNDVI+NDTI+IRECI+CRI1,180,6,0.5727853175721964,5.145565464385117,23.061858892440796
4,EVI2,30,1,0.3986567660307259,2.288889357141722,10.222139835357666
4,MNDWI,30,1,-1.2669024624154508,6.760561907368658,10.315212726593018
4,GNDVI,30,1,0.38773688121796096,2.2496460379364818,9.567284345626831
4,NDTI,30,1,0.07504184841751906,2.6267907633552845,9.507092475891113
4,IRECI,30,1,0.32040356181709884,2.463566972246704,9.225439310073853
4,CRI1,30,1,0.33084714927903647,2.7907873413366455,9.195687055587769
4,EVI2+MNDWI,60,2,0.34528980275236293,2.507024193516406,11.702848434448242
4,EVI2+GNDVI,60,2,0.5384568936815616,1.6890524512123906,10.623952150344849
4,EVI2+NDTI,60,2,0.567835083064502,1.812420865715423,12.501882553100586
4,EVI2+IRECI,60,2,0.42803542319176296,1.9570011590229128,12.06427550315857
4,EVI2+CRI1,60,2,0.5712901575055479,1.816060485395865,10.659307479858398
4,MNDWI+GNDVI,60,2,0.3550481685015854,2.5770748696362586,10.489964008331299
4,MNDWI+NDTI,60,2,0.41836462395203244,2.776319389788136,11.759944438934326
4,MNDWI+IRECI,60,2,0.2851340300766361,2.650443149895389,11.623652935028076
4,MNDWI+CRI1,60,2,0.39912485042122053,2.6424458353688856,11.587645530700684
4,GNDVI+NDTI,60,2,0.5539508222743247,1.996464100768791,10.874297857284546
4,GNDVI+IRECI,60,2,0.5234472487150018,1.7954825047345424,10.413336277008057
4,GNDVI+CRI1,60,2,0.525173054349028,1.873392834608007,10.468291759490967
4,NDTI+IRECI,60,2,0.5809116607786496,1.8898774881590241,11.618986368179321
4,NDTI+CRI1,60,2,0.57475110880159,1.979579703239105,11.16605544090271
4,IRECI+CRI1,60,2,0.566696606790695,1.8803158891334821,11.214799880981445
4,EVI2+MNDWI+GNDVI,90,3,0.4984514624104926,1.7329726546005224,13.52210545539856
4,EVI2+MNDWI+NDTI,90,3,0.5567639917809626,1.949329831242919,14.382601737976074
4,EVI2+MNDWI+IRECI,90,3,0.4182325737780938,2.0709968070106965,15.291715860366821
4,EVI2+MNDWI+CRI1,90,3,0.5872742526848338,1.836628529164579,13.467090606689453
4,EVI2+GNDVI+NDTI,90,3,0.620525107361012,1.6089252944934536,13.068818807601929
4,EVI2+GNDVI+IRECI,90,3,0.5383269380250912,1.6958349120043643,13.102267265319824
4,EVI2+GNDVI+CRI1,90,3,0.5962289223307322,1.7032232606915578,13.629685640335083
4,EVI2+NDTI+IRECI,90,3,0.5924209148628327,1.7316447079017983,14.932658672332764
4,EVI2+NDTI+CRI1,90,3,0.6331967080011092,1.714671039480379,13.536065816879272
4,EVI2+IRECI+CRI1,90,3,0.5912633727580268,1.7497648675702222,13.179309129714966
4,MNDWI+GNDVI+NDTI,90,3,0.5121607131043189,2.289156470525731,13.384852170944214
4,MNDWI+GNDVI+IRECI,90,3,0.4663502293811102,1.8794782953183302,13.080442428588867
4,MNDWI+GNDVI+CRI1,90,3,0.5580687918824475,1.8762390385505177,13.034391164779663
4,MNDWI+NDTI+IRECI,90,3,0.5370963298303292,2.08089240897466,15.22874116897583
4,MNDWI+NDTI+CRI1,90,3,0.5802460084599221,1.9594661761881005,15.144197463989258
4,MNDWI+IRECI+CRI1,90,3,0.580776281143082,1.8570866489611242,14.889230966567993
4,GNDVI+NDTI+IRECI,90,3,0.6276028252988842,1.6981424039267465,13.456076383590698
4,GNDVI+NDTI+CRI1,90,3,0.6037816878616032,1.7858549755001685,14.332521915435791
4,GNDVI+IRECI+CRI1,90,3,0.5920098379628799,1.7845895987536078,14.480353116989136
4,NDTI+IRECI+CRI1,90,3,0.6235158139229325,1.7661170619355242,15.181511402130127
4,EVI2+MNDWI+GNDVI+NDTI,120,4,0.5984255306538457,1.6713309061429396,16.43366050720215
4,EVI2+MNDWI+GNDVI+IRECI,120,4,0.5037617023662907,1.7506680535211354,16.68241238594055
